sample_id,num_foci,depth_tier,source_type_x,shape_set_x,gt_component_count,pred_component_count,matched_component_count,missed_component_count,false_component_count,merge_count,split_count,component_recall,component_precision,mean_matched_iou,small_component_recall,method,dice,precision,recall,success,number_of_sources,minimum_inter_source_distance_mm,weak_to_dominant_intensity_ratio,source_centers_mm,source_intensities,shape_set_y,source_type_y
sample_1018,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.668660422074258,,w/o query-canonical reliability,0.8014879945892449,0.6781503948727501,0.979662698412732,True,1,,1.0,"[[22.200000000000003, 35.6, 10.0]]",[1.4701907001862184],,uniform
sample_1028,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4552705998788633,,w/o query-canonical reliability,0.7313072841294664,0.7878247958429282,0.6823559670785978,True,2,10.461357464497617,0.9245665860729793,"[[8.200000000000001, 22.6, 5.6000000000000005], [18.6, 23.400000000000002, 6.4]]","[1.605093338683937, 1.7360494775194497]",,uniform
sample_1068,3,shallow,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6479023579571462,,w/o query-canonical reliability,0.8564329332491656,0.9773164167628052,0.7621617569899092,False,3,8.901685233707155,0.4257236727131882,"[[7.800000000000001, 29.400000000000002, 11.0], [16.6, 30.0, 12.200000000000001], [28.8, 29.0, 5.0]]","[1.4606527663267703, 0.6218344602393109, 1.31408215424306]",,uniform
sample_1069,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4891719234663642,,w/o query-canonical reliability,0.650549450549542,0.8246219156276038,0.5371586588318626,True,3,11.15347479487895,0.7148932396706305,"[[24.400000000000002, 33.6, 14.8], [17.8, 22.400000000000002, 13.600000000000001], [16.0, 27.0, 3.6]]","[1.7345310460914067, 1.2400045188495734, 1.3225870886075557]",,uniform
sample_1072,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2986727935413987,,w/o query-canonical reliability,0.6060995184592497,0.4584113770381835,0.8941813261165167,False,3,6.764613810115106,0.8436671568817132,"[[10.0, 31.200000000000003, 5.2], [20.200000000000003, 18.400000000000002, 13.200000000000001], [15.200000000000001, 28.8, 8.8]]","[0.9566022075763236, 1.0989848409283705, 1.1338620921454745]",,uniform
sample_1078,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6336142199533128,,w/o query-canonical reliability,0.7568174775334069,0.9573696589573134,0.6257366128621409,True,2,8.54400374531753,0.8643636592448681,"[[26.0, 31.8, 8.200000000000001], [25.0, 23.400000000000002, 7.0]]","[1.1585976559323465, 1.3404053300257086]",,uniform
sample_1081,2,shallow,uniform,ellipsoid+sphere,1,1,1,0,0,0,0,1.0,1.0,0.5885815467075038,,w/o query-canonical reliability,0.7409616775127318,0.7146094839611142,0.7693318318319762,True,2,5.223025942880238,0.5652438711088008,"[[22.200000000000003, 30.8, 10.8], [26.400000000000002, 31.6, 13.8]]","[1.5749403462725533, 0.8902253780925332]",,uniform
sample_1085,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.7450131174761179,,w/o query-canonical reliability,0.8579399549821329,0.9047205135063487,0.8157593295955774,True,2,15.596153371905524,0.35393235505974513,"[[26.400000000000002, 32.6, 9.0], [11.200000000000001, 29.200000000000003, 9.8]]","[1.7784677389309835, 0.629457275237623]",,uniform
sample_1086,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.590478107881701,,w/o query-canonical reliability,0.8290285101440441,0.8192898781137268,0.8390014471782942,True,2,16.615655268450894,0.7228169001016791,"[[6.800000000000001, 30.6, 6.800000000000001], [18.2, 19.0, 10.200000000000001]]","[1.770535551890894, 1.2797730191375916]",,uniform
sample_1092,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4515649372304247,,w/o query-canonical reliability,0.6130754798674108,0.6854561101552437,0.5545209294234144,True,3,10.875660899458019,0.7695215405497813,"[[25.8, 23.8, 11.200000000000001], [13.0, 30.6, 5.2], [21.0, 16.8, 4.4]]","[0.739354994190476, 0.9607983080788708, 0.8543324310225366]",,uniform
sample_1093,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7532741767106387,,w/o query-canonical reliability,0.8623967700496009,0.912324299138066,0.8176503340758507,True,2,17.805617091243988,0.6360987363983946,"[[28.200000000000003, 29.200000000000003, 12.200000000000001], [11.200000000000001, 30.200000000000003, 7.0]]","[1.3569647366871247, 0.8631635543438604]",,uniform
sample_1096,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.4984197001225886,,w/o query-canonical reliability,0.6432540098544071,0.8135773004509737,0.5319001386965257,True,2,10.943491216243563,0.4390098666794439,"[[21.200000000000003, 28.8, 5.2], [13.8, 20.8, 6.2]]","[0.6326103513383547, 1.4409934704275655]",,uniform
sample_1112,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.4379936575133396,,w/o query-canonical reliability,0.5737640079105367,0.5703302463746546,0.5772393668763133,False,3,6.248199740725324,0.5018662836459203,"[[12.4, 25.200000000000003, 8.6], [8.0, 31.8, 10.600000000000001], [16.400000000000002, 25.200000000000003, 3.8000000000000003]]","[0.8656287439667854, 0.8184282882710069, 1.6307696192008572]",,uniform
sample_1126,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4766944381895969,,w/o query-canonical reliability,0.6456236657520238,0.4784721437456452,0.9922662292008618,True,1,,1.0,"[[23.8, 26.6, 5.800000000000001]]",[1.4147925397548518],,uniform
sample_1133,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7334457388105456,,w/o query-canonical reliability,0.846228667433154,0.7531874704867729,0.9654963680388106,True,1,,1.0,"[[6.4, 28.0, 11.4]]",[1.7365698156179596],,uniform
sample_1135,3,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4033100560902262,,w/o query-canonical reliability,0.5782019238053555,0.9471464019851772,0.4161125040884028,True,3,3.8418745424597103,0.8344160538504245,"[[12.0, 29.400000000000002, 15.600000000000001], [15.8, 22.0, 6.0], [18.400000000000002, 20.0, 8.0]]","[1.2019079958883991, 1.0028913270204702, 1.0271013272180367]",,uniform
sample_1139,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3989281137131539,,w/o query-canonical reliability,0.5703339718501121,0.3989281137138541,1.0,True,1,,1.0,"[[21.6, 28.8, 9.4]]",[1.1027310245976345],,uniform
sample_1167,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6499631115380513,,w/o query-canonical reliability,0.8009576565581631,0.7021399176957184,0.9321459790210532,True,2,11.518680479985544,0.5634975639357582,"[[17.2, 28.400000000000002, 9.4], [26.400000000000002, 33.4, 14.200000000000001]]","[1.2398542292319294, 0.6986548378076394]",,uniform
sample_1175,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7113733905579399,,w/o query-canonical reliability,0.8314224292369837,0.866019779809916,0.7994832041347123,True,1,,1.0,"[[7.6000000000000005, 35.4, 6.6000000000000005]]",[0.8016991298114093],,uniform
sample_1185,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.4669305942595748,,w/o query-canonical reliability,0.6453906439366199,0.5003131654772638,0.9089667728723057,True,2,10.64894360957931,0.5608410496496863,"[[16.400000000000002, 23.6, 5.4], [8.6, 26.6, 12.0]]","[1.7536854584893726, 0.9835387932945712]",,uniform
sample_1211,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5119198121726567,,w/o query-canonical reliability,0.6771785223677494,0.5119198121730973,1.0,True,1,,1.0,"[[24.8, 34.0, 13.600000000000001]]",[1.6753562844522145],,uniform
sample_1215,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4808619705102104,,w/o query-canonical reliability,0.7956393085189859,0.8410931840633249,0.7548463356975444,True,2,12.074767078498866,0.5088373692640419,"[[17.8, 23.0, 9.0], [24.200000000000003, 33.0, 6.800000000000001]]","[1.7075637540113062, 0.8688722484417446]",,uniform
sample_1230,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4050833094216175,,w/o query-canonical reliability,0.6059905614949408,0.4355530942825449,0.9955696202531716,True,3,10.667708282475669,0.4035806482835489,"[[27.0, 25.400000000000002, 8.4], [11.4, 31.8, 12.0], [6.6000000000000005, 25.8, 4.6000000000000005]]","[0.7918321389229362, 1.5152620781023884, 0.6115304518000394]",,uniform
sample_1244,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7535692116697703,,w/o query-canonical reliability,0.8594690265487721,0.7729530115882173,0.9677933673469902,True,1,,1.0,"[[10.600000000000001, 24.0, 7.4]]",[1.3809242989685004],,uniform
sample_1259,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4841856633905937,,w/o query-canonical reliability,0.6649491650183259,0.5067311737487682,0.9668227424749608,True,2,15.942396306703706,0.7784204569611174,"[[19.8, 22.0, 6.800000000000001], [11.200000000000001, 35.4, 7.6000000000000005]]","[1.009748734685939, 1.2971765138700313]",,uniform
sample_1262,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6010906612133606,,w/o query-canonical reliability,0.7509793902233427,0.6042209127043933,0.9919010123734716,True,1,,1.0,"[[15.8, 20.400000000000002, 9.0]]",[1.4004519630697825],,uniform
sample_1266,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.2558353002884868,,w/o query-canonical reliability,0.4238521836511535,0.2823222277482815,0.8499251497011604,True,2,8.260750571225355,0.5048381155286213,"[[25.400000000000002, 32.0, 13.4], [20.0, 32.800000000000004, 7.2]]","[1.6167091789050012, 0.8161764152362255]",,uniform
sample_1276,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6466927453769559,,w/o query-canonical reliability,0.7854443364649762,0.6510920157542945,0.9896598639456065,True,1,,1.0,"[[6.2, 22.8, 11.0]]",[1.230667272405725],,uniform
sample_1285,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5656400684398818,,w/o query-canonical reliability,0.7001809772774984,0.5460533193940971,0.9755323122899224,True,2,14.051334456200237,0.8410111329475862,"[[27.6, 33.0, 10.600000000000001], [16.8, 25.400000000000002, 5.800000000000001]]","[0.6439873384768035, 0.7657298616485]",,uniform
sample_1286,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.56647161482394,,w/o query-canonical reliability,0.7232452978570931,0.9995471424689796,0.5666170354779655,True,1,,1.0,"[[28.200000000000003, 32.0, 8.200000000000001]]",[1.1477152911044963],,uniform
sample_1288,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4874544284795196,,w/o query-canonical reliability,0.6555627658809896,0.487611283922034,1.0,True,1,,1.0,"[[9.200000000000001, 27.8, 5.2]]",[0.8860317384906653],,uniform
sample_1292,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6533154121863799,,w/o query-canonical reliability,0.7903523035231489,0.6925999810015269,0.9202322352645208,True,1,,1.0,"[[12.200000000000001, 26.6, 8.200000000000001]]",[0.777221002456576],,uniform
sample_1319,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.5528249303268306,,w/o query-canonical reliability,0.7121409921673367,0.553245436106043,0.9990842490842512,True,1,,1.0,"[[18.6, 34.6, 9.200000000000001]]",[1.7261077533595919],,uniform
sample_1327,3,shallow,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6623148927087752,,w/o query-canonical reliability,0.8439825968142664,0.9022140221402966,0.7928122677836974,True,3,8.430895563343197,0.6339124810108131,"[[14.4, 31.0, 4.2], [29.0, 24.6, 7.800000000000001], [10.4, 32.800000000000004, 11.4]]","[1.521793471007765, 0.9646838747925892, 1.459696350782369]",,uniform
sample_1328,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6187058687348073,,w/o query-canonical reliability,0.7645544271207521,0.6333688825694591,0.9642792711528698,True,1,,1.0,"[[12.0, 23.200000000000003, 9.0]]",[1.597827059725827],,uniform
sample_1366,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.3568288677365127,,w/o query-canonical reliability,0.5198851988523165,0.351636161952901,0.996855345911958,True,2,10.488088481701517,0.8686947261481086,"[[22.6, 33.2, 10.4], [12.4, 35.2, 11.8]]","[0.759994332709831, 0.8748692835741416]",,uniform
sample_1372,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.3858016570622674,,w/o query-canonical reliability,0.6264201011695609,0.4644042788645464,0.962047885889042,True,2,15.67801007781281,0.806728720172337,"[[6.0, 29.0, 7.0], [21.200000000000003, 26.0, 4.6000000000000005]]","[1.01110421598755, 0.8156868101244905]",,uniform
sample_1378,3,shallow,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3593659362746109,,w/o query-canonical reliability,0.6146644750948279,0.574242221925775,0.6612084870851314,False,3,7.161005515987264,0.8380373033091514,"[[19.0, 30.6, 5.0], [6.6000000000000005, 33.2, 4.800000000000001], [21.400000000000002, 32.0, 11.600000000000001]]","[0.9565794956114724, 1.141452166668756, 0.9821087853640864]",,uniform
sample_1384,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.379782711384034,,w/o query-canonical reliability,0.6343476018568629,0.4740797841593042,0.9583171016751884,False,2,7.28285658241325,0.5956003137356721,"[[23.8, 28.400000000000002, 8.0], [16.8, 26.400000000000002, 7.800000000000001]]","[0.7654708243205687, 1.2852089004444098]",,uniform
sample_1389,2,medium,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.3406637345061975,,w/o query-canonical reliability,0.6666480820696737,0.6952552622399726,0.6403020242049693,False,2,7.318469785412796,0.7133893693654707,"[[25.200000000000003, 31.400000000000002, 8.0], [18.6, 33.2, 5.4]]","[1.606845559928217, 1.1463065406648973]",,uniform
sample_1404,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5336123159710455,,w/o query-canonical reliability,0.6406232273192752,0.9367396593674666,0.4867536348488669,True,3,6.770524351924305,0.8538942715839237,"[[24.200000000000003, 30.200000000000003, 10.600000000000001], [8.0, 31.8, 10.8], [20.400000000000002, 35.800000000000004, 10.4]]","[1.154666689371325, 1.3404067503673502, 1.3522361348431184]",,uniform
sample_1429,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.5109342418968941,,w/o query-canonical reliability,0.6968621798427227,0.7428199976365171,0.6562597890783582,True,2,15.02797391533536,0.9463119907101398,"[[14.200000000000001, 24.6, 5.800000000000001], [27.6, 31.400000000000002, 5.6000000000000005]]","[1.5433148980082683, 1.4604573934268208]",,uniform
sample_1432,2,medium,uniform,sphere,2,1,1,1,0,0,0,0.5,1.0,0.8492307692307692,,w/o query-canonical reliability,0.8654750705551736,0.9001956947164597,0.8333333333336688,False,2,4.054626986542656,0.8730211389899424,"[[11.4, 35.0, 6.6000000000000005], [10.0, 31.200000000000003, 6.800000000000001]]","[1.0049153915870448, 0.8773123797518458]",,uniform
sample_1438,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6424180327868853,,w/o query-canonical reliability,0.7822832189648944,0.6665485471308769,0.9466532460999162,True,1,,1.0,"[[16.2, 22.8, 15.200000000000001]]",[1.7946110254679417],,uniform
sample_1455,2,shallow,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.5053366174055829,,w/o query-canonical reliability,0.7544674618121974,0.7288752324737375,0.7819222761972745,False,2,5.6178287620752565,0.6019996244972017,"[[14.8, 28.6, 4.2], [9.8, 30.200000000000003, 6.2]]","[1.01942864898382, 1.693404127677423]",,uniform
sample_1470,3,medium,uniform,ellipsoid+irregular,2,1,1,1,0,0,0,0.5,1.0,0.7041967091883897,,w/o query-canonical reliability,0.8116609129267759,0.8903225806452125,0.7457706766918288,False,3,4.014971979976947,0.39537838654862534,"[[14.4, 33.6, 10.4], [19.8, 32.0, 11.200000000000001], [19.200000000000003, 35.0, 8.6]]","[0.7050032900132693, 0.9384669844456643, 1.7831103418865437]",,uniform
sample_1482,3,medium,uniform,irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.7216932727963208,,w/o query-canonical reliability,0.7441609126390009,0.9274169410357268,0.6213777198439573,False,3,6.749814812274484,0.9018626267284662,"[[21.6, 25.400000000000002, 10.600000000000001], [10.4, 27.400000000000002, 6.0], [6.6000000000000005, 32.800000000000004, 4.6000000000000005]]","[1.3100074285699266, 1.4525576176961872, 1.4429474903555959]",,uniform
sample_1486,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.7547335616060555,,w/o query-canonical reliability,0.8790725867556148,0.9851405281480978,0.7936247349341312,True,2,14.770240350109408,0.6794761724265708,"[[23.200000000000003, 30.8, 11.200000000000001], [8.6, 33.0, 11.600000000000001]]","[0.9833266361164453, 0.6681470189534976]",,uniform
sample_1513,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4698904847154474,,w/o query-canonical reliability,0.6627032995033069,0.6775201875491208,0.6485206117024197,False,3,4.770744176750624,0.5489695699684328,"[[14.200000000000001, 33.4, 7.2], [29.400000000000002, 35.6, 8.8], [12.8, 29.8, 4.4]]","[1.6867576138159146, 0.9259786018975025, 1.2958762607269034]",,uniform
sample_1516,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6563165954450487,,w/o query-canonical reliability,0.7475353232475819,0.950988325049184,0.6157934131739403,False,3,5.692099788303083,0.8266027235686912,"[[20.200000000000003, 33.800000000000004, 6.4], [11.200000000000001, 21.400000000000002, 6.4], [10.600000000000001, 26.200000000000003, 9.4]]","[1.3518120509593312, 1.4665929828535313, 1.6353830109864074]",,uniform
sample_1529,2,medium,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.4172169949155514,,w/o query-canonical reliability,0.6945901338713756,0.7234318893729671,0.6679599322801439,False,2,6.2545983084447565,0.6960720211155319,"[[12.4, 32.2, 8.200000000000001], [18.0, 33.2, 5.6000000000000005]]","[0.9726089995296625, 1.3972821346431217]",,uniform
sample_1566,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3762115155535243,,w/o query-canonical reliability,0.3873474674487781,0.3295441364118668,0.4697420634929402,False,3,5.418486873657627,0.36357357879154334,"[[16.8, 26.400000000000002, 5.6000000000000005], [12.200000000000001, 25.8, 8.4], [25.0, 10.8, 7.0]]","[1.6541504445372133, 1.6451886458924898, 0.6014053969800169]",,uniform
sample_1572,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5163138407020679,,w/o query-canonical reliability,0.7966375327062314,0.8954943679600808,0.7174370801165973,True,2,23.03736095997109,0.47547708696522695,"[[25.0, 31.400000000000002, 8.4], [9.0, 15.0, 6.0]]","[0.6183019815147583, 1.300382286475934]",,uniform
sample_1599,3,medium,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4162690509422919,,w/o query-canonical reliability,0.6878104700040598,0.655307994758038,0.723705371502535,True,3,7.655063683601854,0.799283518665475,"[[20.6, 4.4, 14.8], [30.0, 30.6, 6.2], [28.200000000000003, 26.200000000000003, 12.200000000000001]]","[1.0717089474650674, 1.3408370402212821, 1.2859165362571743]",,uniform
sample_1620,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.2318721532364842,,w/o query-canonical reliability,0.3686588356787345,0.7058823529419034,0.2494758909859805,True,2,6.199999999999999,0.5396368866411655,"[[22.200000000000003, 29.0, 7.0], [21.0, 34.4, 4.2]]","[0.7518963971141117, 1.3933376604295942]",,uniform
sample_1634,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4702349869451697,,w/o query-canonical reliability,0.6396732374359441,0.4729516806729609,0.9879319802523644,True,1,,1.0,"[[13.600000000000001, 33.4, 4.2]]",[0.6014177869915914],,uniform
sample_1635,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6616046152141177,,w/o query-canonical reliability,0.7448070366444877,0.6531658291459029,0.8663600613211582,False,3,4.48998886412873,0.896254756552243,"[[24.8, 34.2, 8.0], [21.6, 21.400000000000002, 9.8], [21.200000000000003, 23.400000000000002, 5.800000000000001]]","[1.0801156131732725, 1.1250482050721766, 1.205143521166141]",,uniform
sample_1642,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6062953422435687,,w/o query-canonical reliability,0.8526820564291838,0.81508066235533,0.8939204988309478,True,2,8.78179936004006,0.8561007961763093,"[[10.200000000000001, 32.800000000000004, 9.8], [16.2, 26.400000000000002, 9.4]]","[1.193110305034192, 1.3936563432286277]",,uniform
sample_1643,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6128120013712526,,w/o query-canonical reliability,0.7542787640092224,0.6964543558480687,0.8225745325923304,False,3,4.242640687119284,0.7941970825011716,"[[6.2, 30.400000000000002, 7.6000000000000005], [16.8, 26.6, 9.600000000000001], [16.8, 30.8, 10.200000000000001]]","[1.3789646875303727, 1.3960809804115633, 1.7363003691572216]",,uniform
sample_1683,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6271241830065359,,w/o query-canonical reliability,0.7708375175740401,0.631665569454194,0.9886656362699932,True,1,,1.0,"[[25.0, 33.4, 4.6000000000000005]]",[1.032951057111811],,uniform
sample_1686,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.5380942122305528,,w/o query-canonical reliability,0.7046242285908764,0.6768718531755101,0.734749647390925,True,2,15.327100182356743,0.9228164543355118,"[[7.800000000000001, 27.400000000000002, 7.2], [21.400000000000002, 33.800000000000004, 4.2]]","[1.5326039332747616, 1.660789560128007]",,uniform
sample_1688,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6073591755035396,,w/o query-canonical reliability,0.7309985904804182,0.746457041629948,0.716167410240269,True,3,10.295630140987,0.5776672536843172,"[[6.800000000000001, 26.6, 6.2], [14.0, 31.6, 11.600000000000001], [31.0, 31.0, 6.4]]","[0.602292188297032, 1.042628233564667, 0.662862872981692]",,uniform
sample_1697,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.380851133996157,,w/o query-canonical reliability,0.5656419931197616,0.3948102246325369,0.9970657276995364,True,2,12.655433615645101,0.8901387732095972,"[[15.8, 20.8, 8.200000000000001], [26.200000000000003, 28.0, 8.6]]","[0.761395480685521, 0.8553671670094056]",,uniform
sample_1717,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4473133917326189,,w/o query-canonical reliability,0.7502981429951303,0.7648046309697454,0.7363317171043101,True,3,11.953242237987148,0.45198792791491155,"[[28.8, 23.8, 6.2], [10.600000000000001, 34.6, 6.6000000000000005], [20.8, 15.0, 5.0]]","[1.4746636239480428, 0.6665301557597703, 1.0822464492461146]",,uniform
sample_1718,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5248398931107481,,w/o query-canonical reliability,0.6463796568971986,0.5567500100658064,0.7704050364924117,False,3,6.805879810869421,0.6669860748031634,"[[29.0, 31.8, 10.600000000000001], [8.200000000000001, 24.400000000000002, 10.4], [13.4, 26.6, 6.6000000000000005]]","[1.218692713464038, 1.4732807772943888, 0.982657762730538]",,uniform
sample_1729,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6214916038979206,,w/o query-canonical reliability,0.7682490708928068,0.6905332156817212,0.8656763590394032,True,2,17.62498226949463,0.5207596662815704,"[[9.4, 34.4, 6.800000000000001], [25.200000000000003, 26.6, 6.4]]","[1.3729027946325287, 0.7149524011698711]",,uniform
sample_1731,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4317348396928749,,w/o query-canonical reliability,0.6841349605170969,0.5448204893670879,0.9191743827162052,True,2,8.027452896155792,0.69130054445513,"[[19.6, 30.400000000000002, 12.8], [17.8, 22.6, 13.4]]","[1.4825683146009276, 1.0249002830755458]",,uniform
sample_1734,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.528457832501892,,w/o query-canonical reliability,0.784225406104852,0.7558655089601367,0.8147963755851689,True,2,7.531268153505093,0.8343735085691213,"[[21.0, 32.800000000000004, 3.8000000000000003], [22.400000000000002, 30.400000000000002, 10.8]]","[0.8745086006510592, 0.7296668093990968]",,uniform
sample_1741,3,deep,uniform,irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5125701153881485,,w/o query-canonical reliability,0.6820373192117298,0.8523976023976946,0.5684306949246083,False,3,6.624198064671676,0.5622079859326863,"[[17.0, 24.400000000000002, 10.200000000000001], [29.6, 35.0, 7.4], [17.400000000000002, 31.0, 10.600000000000001]]","[1.5082777616550225, 0.8479658026071304, 0.9678324023151414]",,uniform
sample_1760,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6208309414905355,,w/o query-canonical reliability,0.767074441823532,0.9206610481959964,0.6574047954867619,True,3,11.023611023616537,0.7831997127421805,"[[25.400000000000002, 26.400000000000002, 7.6000000000000005], [18.400000000000002, 34.800000000000004, 9.0], [9.4, 26.200000000000003, 5.800000000000001]]","[1.5426168065573536, 1.3474983254573587, 1.7205041109366932]",,uniform
sample_1765,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4804354445797807,,w/o query-canonical reliability,0.6489071740809211,1.0,0.4802831912306026,True,1,,1.0,"[[18.400000000000002, 25.6, 13.200000000000001]]",[0.7871770905043158],,uniform
sample_1787,2,deep,uniform,sphere,2,1,1,1,0,0,0,0.5,1.0,0.7301882407622589,,w/o query-canonical reliability,0.7787829966541346,0.9902300661834534,0.6417483660138036,False,2,24.358981916328116,0.8121512189182276,"[[21.200000000000003, 7.2, 4.800000000000001], [6.6000000000000005, 26.400000000000002, 8.200000000000001]]","[0.7033162733467372, 0.8659917721770376]",,uniform
sample_1809,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6940275333816375,,w/o query-canonical reliability,0.8194817892936815,0.7622783083222348,0.8859672304441253,True,1,,1.0,"[[20.0, 19.6, 9.600000000000001]]",[1.4780278447684223],,uniform
sample_1811,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4527167015794865,,w/o query-canonical reliability,0.6642977370490217,0.5427319955184448,0.8560411311056297,True,2,12.671227249165726,0.8624015812725802,"[[25.400000000000002, 32.6, 4.6000000000000005], [18.6, 22.0, 6.0]]","[1.7865028414124633, 1.5406828753820658]",,uniform
sample_1812,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7679136690647482,,w/o query-canonical reliability,0.8687937489826352,0.9135570010271196,0.8282122905029266,True,1,,1.0,"[[23.8, 24.0, 9.200000000000001]]",[1.1777911011485207],,uniform
