sample_id,comparison,num_foci,delta_dice,delta_component_recall,delta_merge_count,ssq_dice,ablation_dice,ssq_merge_count,ablation_merge_count
sample_1285,w/o query-canonical reliability,2,-0.05798354414786078,0.0,0.0,0.6421974331296376,0.7001809772774984,0.0,0.0
sample_1286,w/o query-canonical reliability,1,-0.011193719083646969,0.0,0.0,0.7120515787734462,0.7232452978570931,0.0,0.0
sample_1288,w/o query-canonical reliability,1,-0.008859586422739874,0.0,0.0,0.6467031794582497,0.6555627658809896,0.0,0.0
sample_1292,w/o query-canonical reliability,1,-0.01200382466092953,0.0,0.0,0.7783484788622194,0.7903523035231489,0.0,0.0
sample_1319,w/o query-canonical reliability,1,-0.04045100293134696,0.0,0.0,0.6716899892359898,0.7121409921673367,0.0,0.0
sample_1327,w/o query-canonical reliability,3,-0.11266849808715484,0.0,0.0,0.7313140987271115,0.8439825968142664,0.0,0.0
sample_1328,w/o query-canonical reliability,1,0.05077137075174187,0.0,0.0,0.8153257978724939,0.7645544271207521,0.0,0.0
sample_1366,w/o query-canonical reliability,2,0.041910899786209876,0.0,0.0,0.5617960986385264,0.5198851988523165,0.0,0.0
sample_1372,w/o query-canonical reliability,2,0.14181534218986036,0.0,0.0,0.7682354433594213,0.6264201011695609,0.0,0.0
sample_1378,w/o query-canonical reliability,3,0.044686083850481784,0.33333333333333337,-1.0,0.6593505589453097,0.6146644750948279,0.0,1.0
sample_1384,w/o query-canonical reliability,2,-0.1457221000405221,0.0,0.0,0.4886255018163408,0.6343476018568629,1.0,1.0
sample_1389,w/o query-canonical reliability,2,0.17503046639412412,0.5,-1.0,0.8416785484637979,0.6666480820696737,0.0,1.0
sample_1404,w/o query-canonical reliability,3,0.1318166397038092,0.0,0.0,0.7724398670230844,0.6406232273192752,0.0,0.0
sample_1429,w/o query-canonical reliability,2,0.06910543110660805,0.0,0.0,0.7659676109493307,0.6968621798427227,0.0,0.0
sample_1432,w/o query-canonical reliability,2,0.011615838535863232,0.0,0.0,0.8770909090910368,0.8654750705551736,0.0,0.0
sample_1438,w/o query-canonical reliability,1,-0.10270795350480566,0.0,0.0,0.6795752654600887,0.7822832189648944,0.0,0.0
sample_1455,w/o query-canonical reliability,2,-0.011793959631365869,0.0,0.0,0.7426735021808315,0.7544674618121974,1.0,1.0
sample_1470,w/o query-canonical reliability,3,-0.09111283646429336,0.0,0.0,0.7205480764624825,0.8116609129267759,0.0,0.0
sample_1482,w/o query-canonical reliability,3,-0.019675502638391684,0.33333333333333337,0.0,0.7244854100006092,0.7441609126390009,0.0,0.0
sample_1486,w/o query-canonical reliability,2,0.035061397240971126,0.0,0.0,0.914133983996586,0.8790725867556148,0.0,0.0
sample_1513,w/o query-canonical reliability,3,-0.02257258648176652,0.0,0.0,0.6401307130215403,0.6627032995033069,1.0,1.0
sample_1516,w/o query-canonical reliability,3,-0.04456367035111175,0.0,0.0,0.7029716528964701,0.7475353232475819,0.0,0.0
sample_1529,w/o query-canonical reliability,2,0.09514133040837791,0.0,0.0,0.7897314642797535,0.6945901338713756,1.0,1.0
sample_1566,w/o query-canonical reliability,3,0.037431293613537586,0.0,0.0,0.4247787610623157,0.3873474674487781,1.0,1.0
sample_1572,w/o query-canonical reliability,2,-0.0937695574109968,0.0,0.0,0.7028679752952346,0.7966375327062314,0.0,0.0
sample_1599,w/o query-canonical reliability,3,-0.0806198698489955,0.0,0.0,0.6071906001550643,0.6878104700040598,0.0,0.0
sample_1620,w/o query-canonical reliability,2,0.247831999472078,0.0,0.0,0.6164908351508125,0.3686588356787345,0.0,0.0
sample_1634,w/o query-canonical reliability,1,0.06766986082799287,0.0,0.0,0.7073430982639369,0.6396732374359441,0.0,0.0
sample_1635,w/o query-canonical reliability,3,-0.02239658165892444,0.0,0.0,0.7224104549855632,0.7448070366444877,1.0,1.0
sample_1642,w/o query-canonical reliability,2,-0.012975865453250801,0.0,0.0,0.839706190975933,0.8526820564291838,0.0,0.0
sample_1643,w/o query-canonical reliability,3,0.059334604073005504,0.0,-1.0,0.813613368082228,0.7542787640092224,0.0,1.0
sample_1683,w/o query-canonical reliability,1,0.04323607829446208,0.0,0.0,0.8140735958685021,0.7708375175740401,0.0,0.0
sample_1686,w/o query-canonical reliability,2,0.1209952628955222,0.0,0.0,0.8256194914863986,0.7046242285908764,0.0,0.0
sample_1688,w/o query-canonical reliability,3,-0.1368410275561167,0.0,0.0,0.5941575629243014,0.7309985904804182,0.0,0.0
sample_1697,w/o query-canonical reliability,2,0.06626596724491762,0.0,0.0,0.6319079603646792,0.5656419931197616,0.0,0.0
sample_1717,w/o query-canonical reliability,3,0.00027236561728316566,-0.33333333333333337,0.0,0.7505705086124135,0.7502981429951303,0.0,0.0
sample_1718,w/o query-canonical reliability,3,0.036706269886816134,0.33333333333333337,-1.0,0.6830859267840147,0.6463796568971986,0.0,1.0
sample_1729,w/o query-canonical reliability,2,0.04434346397837485,0.0,0.0,0.8125925348711817,0.7682490708928068,0.0,0.0
sample_1731,w/o query-canonical reliability,2,-0.04433596554186059,0.0,0.0,0.6397989949752363,0.6841349605170969,0.0,0.0
sample_1734,w/o query-canonical reliability,2,-0.062379007378119744,0.0,0.0,0.7218463987267323,0.784225406104852,0.0,0.0
sample_1741,w/o query-canonical reliability,3,0.05373096123944432,0.33333333333333337,-1.0,0.7357682804511742,0.6820373192117298,0.0,1.0
sample_1760,w/o query-canonical reliability,3,-0.06876585720712136,0.0,0.0,0.6983085846164107,0.767074441823532,0.0,0.0
sample_1765,w/o query-canonical reliability,1,0.0983151805994722,0.0,0.0,0.7472223546803933,0.6489071740809211,0.0,0.0
sample_1787,w/o query-canonical reliability,2,0.07905959490786252,0.5,0.0,0.8578425915619972,0.7787829966541346,0.0,0.0
sample_1809,w/o query-canonical reliability,1,0.04340510685915122,0.0,0.0,0.8628868961528328,0.8194817892936815,0.0,0.0
sample_1811,w/o query-canonical reliability,2,0.030332921190335593,0.0,0.0,0.6946306582393573,0.6642977370490217,0.0,0.0
sample_1812,w/o query-canonical reliability,1,-0.16205550203050367,0.0,0.0,0.7067382469521315,0.8687937489826352,0.0,0.0
sample_1815,w/o query-canonical reliability,3,0.03638351441227711,0.0,0.0,0.3635838388843367,0.3272003244720596,1.0,1.0
sample_1826,w/o query-canonical reliability,2,-0.02106976394918325,0.0,0.0,0.8067408156388226,0.8278105795880059,0.0,0.0
sample_1837,w/o query-canonical reliability,2,0.11046632500132225,0.0,0.0,0.8899109217661261,0.7794445967648038,0.0,0.0
sample_1839,w/o query-canonical reliability,1,0.01765188525632344,0.0,0.0,0.9044998777207724,0.886847992464449,0.0,0.0
sample_1843,w/o query-canonical reliability,1,0.03368392226271366,0.0,0.0,0.8803380382991276,0.8466541160364139,0.0,0.0
sample_1858,w/o query-canonical reliability,3,0.14436873857518306,0.33333333333333337,-1.0,0.8391677085194144,0.6947989699442313,0.0,1.0
sample_1863,w/o query-canonical reliability,2,0.07906690762853397,0.0,0.0,0.6938194753226378,0.6147525676941038,0.0,0.0
sample_1865,w/o query-canonical reliability,2,0.07117120824940448,0.0,0.0,0.9138609532138516,0.8426897449644472,0.0,0.0
sample_1869,w/o query-canonical reliability,3,0.005017046899835287,0.0,0.0,0.784237826120672,0.7792207792208368,1.0,1.0
sample_1881,w/o query-canonical reliability,2,0.0017675272001781983,0.0,0.0,0.4704310056803621,0.4686634784801839,0.0,0.0
sample_1885,w/o query-canonical reliability,3,-0.14212988850945718,0.0,0.0,0.4577610734485027,0.5998909619579599,0.0,0.0
sample_1893,w/o query-canonical reliability,1,0.13605377232829852,0.0,0.0,0.7944103014341569,0.6583565291058584,0.0,0.0
sample_1894,w/o query-canonical reliability,1,0.0471232312522889,0.0,0.0,0.5597918722530189,0.51266864100073,0.0,0.0
sample_1904,w/o query-canonical reliability,1,0.07454406410164027,0.0,0.0,0.8829094696641933,0.808365405562553,0.0,0.0
sample_1927,w/o query-canonical reliability,3,0.0381182558525035,0.0,0.0,0.449372528795227,0.4112542729427235,1.0,1.0
sample_1944,w/o query-canonical reliability,2,-0.009118716820950334,0.0,0.0,0.7511003412295381,0.7602190580504884,0.0,0.0
sample_1989,w/o query-canonical reliability,2,-0.06047325114632374,0.0,0.0,0.7470303563574227,0.8075036075037464,0.0,0.0
sample_1993,w/o query-canonical reliability,3,0.03460724838932294,0.0,0.0,0.7608171628300107,0.7262099144406877,1.0,1.0
sample_2021,w/o query-canonical reliability,3,-0.009086436765253336,0.0,-1.0,0.7535629796319447,0.7626494163971981,0.0,1.0
sample_2024,w/o query-canonical reliability,2,0.04118511254651536,0.0,0.0,0.7801899025390973,0.7390047899925819,1.0,1.0
sample_2044,w/o query-canonical reliability,2,0.04617095381057945,0.0,0.0,0.7509632224170307,0.7047922686064513,0.0,0.0
sample_2059,w/o query-canonical reliability,3,-0.02057017883933454,0.0,0.0,0.7466105117406836,0.7671806905800181,0.0,0.0
sample_2067,w/o query-canonical reliability,3,0.08399904203077713,0.0,0.0,0.7753681086634373,0.6913690666326602,0.0,0.0
sample_2069,w/o query-canonical reliability,2,0.0663503460664423,0.0,0.0,0.7393567848977087,0.6730064388312664,0.0,0.0
sample_2070,w/o query-canonical reliability,2,0.007504272491638764,0.0,0.0,0.8077571669477971,0.8002528944561583,0.0,0.0
sample_2072,w/o query-canonical reliability,3,0.0566488711215416,0.0,0.0,0.7360229628449255,0.6793740917233839,1.0,1.0
sample_2077,w/o query-canonical reliability,3,0.10214136907871174,0.33333333333333337,-1.0,0.75666883539369,0.6545274663149783,0.0,1.0
sample_2079,w/o query-canonical reliability,2,0.06664181508434996,0.0,0.0,0.6270803369636048,0.5604385218792548,0.0,0.0
sample_2086,w/o query-canonical reliability,1,0.09943366549759602,0.0,0.0,0.8903321275896988,0.7908984620921028,0.0,0.0
sample_2087,w/o query-canonical reliability,2,0.13757061338221854,0.0,0.0,0.6419405320816574,0.5043699186994388,0.0,0.0
sample_2111,w/o query-canonical reliability,2,-0.006361313698632687,0.0,0.0,0.8962738120159639,0.9026351257145966,0.0,0.0
sample_2119,w/o query-canonical reliability,2,0.026772325790496265,0.0,0.0,0.8226450552032641,0.7958727294127679,0.0,0.0
sample_2121,w/o query-canonical reliability,2,-0.040310744882531946,0.0,0.0,0.7804751530242297,0.8207858979067616,0.0,0.0
sample_2129,w/o query-canonical reliability,3,-0.1478377876372321,0.0,0.0,0.4933160415006518,0.6411538291378839,0.0,0.0
sample_2166,w/o query-canonical reliability,3,-0.09769815336837495,0.0,0.0,0.6063379193075881,0.704036072675963,1.0,1.0
sample_2167,w/o query-canonical reliability,1,-0.019357156417182275,0.0,0.0,0.6864252596985232,0.7057824161157055,0.0,0.0
sample_2172,w/o query-canonical reliability,1,0.050674199930277664,0.0,0.0,0.843229497775052,0.7925552978447743,0.0,0.0
sample_2175,w/o query-canonical reliability,2,0.11101876023232315,0.0,0.0,0.7127637056376824,0.6017449454053593,1.0,1.0
sample_2196,w/o query-canonical reliability,3,0.08569790481883677,0.0,0.0,0.7485404797075694,0.6628425748887327,0.0,0.0
sample_2199,w/o query-canonical reliability,2,0.0732498864119897,0.0,0.0,0.8960907697825646,0.8228408833705749,0.0,0.0
sample_2202,w/o query-canonical reliability,2,-0.02900343651133863,0.0,0.0,0.5699635877241807,0.5989670242355193,0.0,0.0
sample_2207,w/o query-canonical reliability,2,0.03107928608652699,0.0,0.0,0.8040246970044569,0.7729454109179299,0.0,0.0
sample_2208,w/o query-canonical reliability,3,0.04120760999562656,0.3333333333333333,-1.0,0.7050278937582173,0.6638202837625907,0.0,1.0
sample_2209,w/o query-canonical reliability,1,0.022172619373222013,0.0,0.0,0.7982766049118498,0.7761039855386278,0.0,0.0
sample_2225,w/o query-canonical reliability,3,-0.04313429522869627,0.0,0.0,0.7664466680860745,0.8095809633147708,0.0,0.0
sample_2234,w/o query-canonical reliability,2,0.019496003927598538,0.0,0.0,0.8814447672763166,0.8619487633487181,0.0,0.0
sample_2259,w/o query-canonical reliability,2,-0.03904723306196767,0.0,0.0,0.8225701239400594,0.861617357002027,0.0,0.0
sample_2263,w/o query-canonical reliability,2,-0.01692286391838982,0.0,0.0,0.7142405263492666,0.7311633902676564,0.0,0.0
sample_2266,w/o query-canonical reliability,2,-0.15824977264342038,0.0,0.0,0.4392864818399746,0.597536254483395,0.0,0.0
sample_2270,w/o query-canonical reliability,3,0.040727195558118545,0.0,0.0,0.6695101001127484,0.6287829045546298,1.0,1.0
sample_2271,w/o query-canonical reliability,3,0.015538802257934137,0.0,0.0,0.6481515008872621,0.632612698629328,1.0,1.0
sample_2281,w/o query-canonical reliability,2,-0.009320214551154615,0.0,0.0,0.6988539258068517,0.7081741403580063,0.0,0.0
sample_2293,w/o query-canonical reliability,1,0.013047016619442409,0.0,0.0,0.8907623968815652,0.8777153802621228,0.0,0.0
sample_2299,w/o query-canonical reliability,1,-0.015057168161118462,0.0,0.0,0.626619110193705,0.6416762783548234,0.0,0.0
sample_2306,w/o query-canonical reliability,3,-0.010607115145330859,0.33333333333333337,-1.0,0.6145613132987461,0.6251684284440769,0.0,1.0
sample_2323,w/o query-canonical reliability,3,0.03256195151917485,0.0,0.0,0.806408794331581,0.7738468428124061,0.0,0.0
sample_2357,w/o query-canonical reliability,3,0.10115550941135643,0.33333333333333337,-1.0,0.8101265822785446,0.7089710728671882,0.0,1.0
sample_2361,w/o query-canonical reliability,2,0.043658959771896266,0.0,0.0,0.8591536587567179,0.8154946989848216,0.0,0.0
sample_2372,w/o query-canonical reliability,3,0.15879995661172763,0.0,0.0,0.6922159260366149,0.5334159694248872,0.0,0.0
sample_2375,w/o query-canonical reliability,2,0.0737326673346197,0.0,0.0,0.764141061452617,0.6904083941179973,0.0,0.0
sample_2378,w/o query-canonical reliability,3,0.09588527247959355,0.33333333333333337,-1.0,0.7030488455655829,0.6071635730859893,0.0,1.0
sample_2385,w/o query-canonical reliability,2,0.020160296189330573,0.0,0.0,0.6763169164884999,0.6561566202991693,0.0,0.0
sample_2409,w/o query-canonical reliability,2,0.09264638871828701,0.0,0.0,0.6550558877049292,0.5624094989866422,0.0,0.0
sample_2413,w/o query-canonical reliability,3,-0.30104079381047655,0.33333333333333337,-1.0,0.3597507460069511,0.6607915398174277,0.0,1.0
sample_2418,w/o query-canonical reliability,1,-0.06975873697260426,0.0,0.0,0.7496407013512028,0.819399438323807,0.0,0.0
sample_2435,w/o query-canonical reliability,1,-0.04250807785466204,0.0,0.0,0.6165154128856097,0.6590234907402718,0.0,0.0
sample_2440,w/o query-canonical reliability,2,-0.165616912877239,0.5,-1.0,0.5432615917957943,0.7088785046730333,0.0,1.0
sample_2442,w/o query-canonical reliability,3,0.05379630088682141,0.0,0.0,0.7404865246796505,0.6866902237928291,0.0,0.0
sample_2453,w/o query-canonical reliability,1,-0.047220107468677,0.0,0.0,0.8322363609771594,0.8794564684458364,0.0,0.0
sample_2472,w/o query-canonical reliability,2,-0.1623210851190342,0.0,0.0,0.6242142983025176,0.7865353834215518,0.0,0.0
sample_2477,w/o query-canonical reliability,2,0.10426901869656469,0.0,0.0,0.8355520969400975,0.7312830782435328,0.0,0.0
sample_2478,w/o query-canonical reliability,3,-0.2499567063645446,0.0,0.0,0.5674223971021275,0.8173791034666721,0.0,0.0
sample_2483,w/o query-canonical reliability,3,0.03808147325010969,0.0,0.0,0.837546376453169,0.7994649032030593,0.0,0.0
sample_2494,w/o query-canonical reliability,3,0.002697695771134323,0.0,0.0,0.4656321774693487,0.4629344816982144,0.0,0.0
sample_2505,w/o query-canonical reliability,3,0.0851453432617042,0.33333333333333337,-1.0,0.7697365612058539,0.6845912179441497,0.0,1.0
sample_2533,w/o query-canonical reliability,1,0.08042793874135368,0.0,0.0,0.902254388154145,0.8218264494127914,0.0,0.0
sample_2536,w/o query-canonical reliability,3,0.038883753007981525,-0.33333333333333337,0.0,0.7605348019856659,0.7216510489776844,0.0,0.0
sample_2584,w/o query-canonical reliability,1,0.08261652350179172,0.0,0.0,0.9218760336046028,0.8392595101028111,0.0,0.0
sample_2589,w/o query-canonical reliability,3,0.0015028415922831995,0.0,-1.0,0.6885159476321552,0.687013106039872,0.0,1.0
sample_2600,w/o query-canonical reliability,1,0.05604846892879811,0.0,0.0,0.7865809092239537,0.7305324402951556,0.0,0.0
sample_2603,w/o query-canonical reliability,1,0.0033640894415591927,0.0,0.0,0.9133527909522468,0.9099887015106876,0.0,0.0
sample_2614,w/o query-canonical reliability,3,0.0074411726071755835,0.0,0.0,0.6735505188705284,0.6661093462633528,0.0,0.0
sample_2643,w/o query-canonical reliability,1,-0.049347126930676444,0.0,0.0,0.8001862064027071,0.8495333333333835,0.0,0.0
sample_2650,w/o query-canonical reliability,3,0.12096196628168998,0.0,0.0,0.6455583756347427,0.5245964093530527,0.0,0.0
sample_2655,w/o query-canonical reliability,1,-0.016626562322212268,0.0,0.0,0.7684098185700805,0.7850363808922928,0.0,0.0
sample_2676,w/o query-canonical reliability,3,-0.08797697259386894,0.0,0.0,0.5610087902890535,0.6489857628829224,0.0,0.0
sample_2682,w/o query-canonical reliability,2,-0.07426725703818315,0.0,0.0,0.7564817738484523,0.8307490308866354,0.0,0.0
sample_2684,w/o query-canonical reliability,3,-0.0963767941726722,0.0,0.0,0.7566125968143517,0.8529893909870239,0.0,0.0
sample_2698,w/o query-canonical reliability,2,0.010313696944880824,0.0,0.0,0.8296597781536217,0.8193460812087409,0.0,0.0
sample_2702,w/o query-canonical reliability,2,-0.10399965470166694,0.0,0.0,0.5929111671365913,0.6969108218382583,0.0,0.0
sample_2711,w/o query-canonical reliability,3,-0.02425701431451943,0.0,0.0,0.7299338682064755,0.754190882520995,1.0,1.0
sample_2719,w/o query-canonical reliability,1,-0.05314248720249748,0.0,0.0,0.8115928413735678,0.8647353285760653,0.0,0.0
sample_2741,w/o query-canonical reliability,3,-0.0471421314548407,-0.33333333333333337,1.0,0.752044198895119,0.7991863303499597,1.0,0.0
sample_2745,w/o query-canonical reliability,2,-0.2511544314555978,0.0,0.0,0.6267529665591273,0.8779073980147251,0.0,0.0
sample_2747,w/o query-canonical reliability,2,-0.052017788833720435,0.0,0.0,0.678625613565516,0.7306434023992364,0.0,0.0
sample_2751,w/o query-canonical reliability,2,0.060728774216793346,0.0,0.0,0.8769248317555167,0.8161960575387234,0.0,0.0
sample_2759,w/o query-canonical reliability,1,-0.01432894748836211,0.0,0.0,0.8776096321662004,0.8919385796545625,0.0,0.0
sample_2769,w/o query-canonical reliability,3,-0.2177046056873661,0.0,0.0,0.3197943916658314,0.5374989973531975,1.0,1.0
sample_2771,w/o query-canonical reliability,1,0.002551478631905524,0.0,0.0,0.9280145739009488,0.9254630952690432,0.0,0.0
sample_2784,w/o query-canonical reliability,1,0.10111710201270663,0.0,0.0,0.8526068208547113,0.7514897188420047,0.0,0.0
sample_2799,w/o query-canonical reliability,3,-0.010664987670241932,0.0,0.0,0.8000275824024962,0.8106925700727381,1.0,1.0
sample_2804,w/o query-canonical reliability,2,0.03836562244787589,0.0,0.0,0.8280279503106425,0.7896623278627666,0.0,0.0
sample_2833,w/o query-canonical reliability,3,-0.01901765320822768,0.0,1.0,0.704732201763507,0.7237498549717347,1.0,0.0
sample_2844,w/o query-canonical reliability,2,0.006347337006133991,0.0,0.0,0.8064255078094171,0.8000781708032831,0.0,0.0
sample_2850,w/o query-canonical reliability,3,0.012874822968602317,0.0,0.0,0.7967196419479011,0.7838448189792988,0.0,0.0
sample_2872,w/o query-canonical reliability,1,0.06990064995702006,0.0,0.0,0.801065834795736,0.731165184838716,0.0,0.0
sample_2873,w/o query-canonical reliability,2,-0.013076649895425674,-0.5,0.0,0.4363545484843082,0.4494311983797339,0.0,0.0
sample_2874,w/o query-canonical reliability,1,0.13949786051543844,0.0,0.0,0.8035976822625586,0.6640998217471201,0.0,0.0
sample_2887,w/o query-canonical reliability,2,-0.10365778884982357,0.0,0.0,0.7080919568267249,0.8117497456765485,0.0,0.0
sample_2909,w/o query-canonical reliability,2,-0.043160576384942306,0.0,0.0,0.6905644419016169,0.7337250182865592,0.0,0.0
sample_2932,w/o query-canonical reliability,2,0.05082883703880359,0.0,0.0,0.8627464888637173,0.8119176518249137,0.0,0.0
sample_2934,w/o query-canonical reliability,1,0.2546795405246589,0.0,0.0,0.885221915135797,0.630542374611138,0.0,0.0
sample_2936,w/o query-canonical reliability,1,-0.01610767728511453,0.0,0.0,0.4152063583267114,0.4313140356118259,0.0,0.0
sample_2945,w/o query-canonical reliability,3,0.019035492517131103,0.0,0.0,0.787664679473182,0.7686291869560509,0.0,0.0
sample_2948,w/o query-canonical reliability,2,0.05834647816822569,0.0,0.0,0.8741418764302745,0.8157953982620488,0.0,0.0
sample_2951,w/o query-canonical reliability,1,0.0166614111060136,0.0,0.0,0.5847095671984733,0.5680481560924597,0.0,0.0
sample_2956,w/o query-canonical reliability,2,0.019080929430631888,0.0,0.0,0.731171777794239,0.7120908483636071,0.0,0.0
sample_2961,w/o query-canonical reliability,2,-0.015872192826746567,-0.5,1.0,0.6009591367771001,0.6168313296038467,1.0,0.0
sample_2977,w/o query-canonical reliability,1,0.19565712403696223,0.0,0.0,0.7965895249696732,0.6009324009327109,0.0,0.0
sample_2987,w/o query-canonical reliability,3,-0.0013597876409598975,0.3333333333333333,-1.0,0.4368413240318859,0.4382011116728458,0.0,1.0
sample_2993,w/o query-canonical reliability,3,-0.07923624870901069,0.0,0.0,0.6373267372942375,0.7165629860032482,1.0,1.0
sample_0002,w/o source-relative query cue,1,0.007127763169143431,0.0,0.0,0.8898951616873112,0.8827673985181678,0.0,0.0
sample_0006,w/o source-relative query cue,1,0.09183149609690966,0.0,0.0,0.916049030786833,0.8242175346899233,0.0,0.0
sample_0022,w/o source-relative query cue,2,0.11949847616534237,0.0,0.0,0.6420919974797467,0.5225935213144043,0.0,0.0
sample_0032,w/o source-relative query cue,1,0.11845688276905031,0.0,0.0,0.904883081155466,0.7864261983864157,0.0,0.0
sample_0038,w/o source-relative query cue,2,0.05938349684168487,0.0,0.0,0.8499488551420844,0.7905653583003995,0.0,0.0
sample_0079,w/o source-relative query cue,2,0.0766830956321598,0.5,-1.0,0.6839412565793058,0.607258160947146,0.0,1.0
sample_0096,w/o source-relative query cue,2,0.13591383458856565,0.0,0.0,0.8356892457311796,0.699775411142614,0.0,0.0
sample_0100,w/o source-relative query cue,2,0.01679028767101942,0.0,0.0,0.4234596654674746,0.4066693777964552,0.0,0.0
sample_0108,w/o source-relative query cue,1,-0.21691407381068784,0.0,0.0,0.634927901121747,0.8518419749324349,0.0,0.0
sample_0113,w/o source-relative query cue,3,0.11079465634323216,0.0,0.0,0.6857579877636932,0.5749633314204611,0.0,0.0
sample_0122,w/o source-relative query cue,3,0.029471253862718427,0.0,0.0,0.6915035762007029,0.6620323223379845,1.0,1.0
sample_0128,w/o source-relative query cue,3,0.030493262132159082,0.0,0.0,0.8573063352300272,0.8268130730978681,0.0,0.0
sample_0130,w/o source-relative query cue,2,0.07768734971007885,-0.5,0.0,0.9066380133715934,0.8289506636615146,0.0,0.0
sample_0158,w/o source-relative query cue,1,-0.0018203486710726136,0.0,0.0,0.8821954484606214,0.884015797131694,0.0,0.0
sample_0163,w/o source-relative query cue,3,0.07661009717814415,0.0,0.0,0.7785094992183738,0.7018994020402296,0.0,0.0
sample_0180,w/o source-relative query cue,1,0.11097224779058579,0.0,0.0,0.6212534059948729,0.5102811582042871,0.0,0.0
sample_0187,w/o source-relative query cue,3,0.09381010134730094,0.0,0.0,0.8387824126268608,0.7449723112795599,0.0,0.0
sample_0189,w/o source-relative query cue,3,-0.027414203872717424,0.0,0.0,0.8265684715597327,0.8539826754324501,0.0,0.0
sample_0192,w/o source-relative query cue,3,0.08206965507961328,0.0,0.0,0.6262897730001313,0.544220117920518,1.0,1.0
sample_0207,w/o source-relative query cue,2,0.054682337052966656,0.0,0.0,0.7960532498042926,0.7413709127513259,0.0,0.0
sample_0234,w/o source-relative query cue,3,0.04159505881441905,0.0,0.0,0.6218870296175576,0.5802919708031385,0.0,0.0
sample_0240,w/o source-relative query cue,2,0.0485672613717113,0.0,0.0,0.8426555531184314,0.7940882917467201,0.0,0.0
sample_0248,w/o source-relative query cue,3,0.036388758739906546,0.0,0.0,0.8549960797979234,0.8186073210580168,0.0,0.0
sample_0260,w/o source-relative query cue,3,-0.11626636990907058,0.0,0.0,0.4978645515561331,0.6141309214652036,0.0,0.0
sample_0276,w/o source-relative query cue,2,-0.023045563684247483,0.0,0.0,0.8045966184713397,0.8276421821555872,0.0,0.0
sample_0280,w/o source-relative query cue,1,0.09898778327757157,0.0,0.0,0.4000562271585605,0.3010684438809889,0.0,0.0
sample_0290,w/o source-relative query cue,3,-0.09287885776361637,0.0,0.0,0.6179762227473113,0.7108550805109277,0.0,0.0
sample_0297,w/o source-relative query cue,1,-0.09939518597525243,0.0,0.0,0.7465009023462015,0.8458960883214539,0.0,0.0
sample_0300,w/o source-relative query cue,3,0.04194052602337106,0.33333333333333337,-1.0,0.6764667163984043,0.6345261903750332,0.0,1.0
sample_0308,w/o source-relative query cue,2,0.044980606938416545,0.0,0.0,0.8487514049749065,0.80377079803649,0.0,0.0
sample_0322,w/o source-relative query cue,2,0.06301948163929594,0.0,0.0,0.7474959672882366,0.6844764856489407,1.0,1.0
sample_0328,w/o source-relative query cue,1,0.00697528558741789,0.0,0.0,0.886400197995368,0.8794249124079501,0.0,0.0
sample_0335,w/o source-relative query cue,1,0.0015868522027830956,0.0,0.0,0.7674376905148221,0.765850838312039,0.0,0.0
sample_0347,w/o source-relative query cue,2,-0.13442498525313612,0.0,-1.0,0.4745248685812024,0.6089498538343385,0.0,1.0
sample_0350,w/o source-relative query cue,3,-0.060845461467189166,0.0,0.0,0.5609278269731518,0.621773288440341,0.0,0.0
sample_0378,w/o source-relative query cue,2,0.0469614196576581,0.0,0.0,0.7811087538051005,0.7341473341474424,0.0,0.0
sample_0382,w/o source-relative query cue,2,0.08718030239344687,0.0,0.0,0.7159985683610272,0.6288182659675803,0.0,0.0
sample_0386,w/o source-relative query cue,3,-0.05576806192819361,0.0,0.0,0.6096795095451281,0.6654475714733217,1.0,1.0
sample_0396,w/o source-relative query cue,3,-0.006116897471058813,0.0,0.0,0.6443109632255978,0.6504278606966566,0.0,0.0
sample_0397,w/o source-relative query cue,3,-0.1362032409810202,0.0,0.0,0.6243704993647929,0.7605737403458132,1.0,1.0
sample_0401,w/o source-relative query cue,3,0.06354704401808564,0.0,0.0,0.6808043875686854,0.6172573435505998,0.0,0.0
sample_0409,w/o source-relative query cue,2,0.15385698899615297,0.0,0.0,0.6902909447533898,0.5364339557572368,0.0,0.0
sample_0418,w/o source-relative query cue,3,0.050582451872887846,0.0,0.0,0.5280833815870217,0.4775009297141339,0.0,0.0
sample_0436,w/o source-relative query cue,2,0.032548252744579786,0.0,0.0,0.4684916963680378,0.435943443623458,0.0,0.0
sample_0438,w/o source-relative query cue,2,-0.12934144502111933,0.0,0.0,0.6175514626221441,0.7468929076432634,0.0,0.0
sample_0447,w/o source-relative query cue,1,0.049835655700328774,0.0,0.0,0.9098688494094412,0.8600331937091125,0.0,0.0
sample_0449,w/o source-relative query cue,2,-0.0633894419636698,0.0,0.0,0.7809661781914632,0.844355620155133,0.0,0.0
sample_0456,w/o source-relative query cue,3,0.09380189360798719,0.0,0.0,0.644314338703355,0.5505124450953678,1.0,1.0
sample_0458,w/o source-relative query cue,1,0.055926162450579686,0.0,0.0,0.8835725677832034,0.8276464053326237,0.0,0.0
sample_0469,w/o source-relative query cue,3,-0.015056491471096445,-0.33333333333333337,1.0,0.692207190121089,0.7072636815921854,1.0,0.0
sample_0472,w/o source-relative query cue,1,-0.03225355414017361,0.0,0.0,0.8790746582545198,0.9113282123946934,0.0,0.0
