sample_id,num_foci,depth_tier,source_type,shape_set,gt_component_count,pred_component_count,matched_component_count,missed_component_count,false_component_count,merge_count,split_count,component_recall,component_precision,mean_matched_iou,small_component_recall,method
sample_1086,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4921560872003402,,w/o transport-aware footprint
sample_1092,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4551474928965787,,w/o transport-aware footprint
sample_1093,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7506823228107151,,w/o transport-aware footprint
sample_1096,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.4371641954760463,,w/o transport-aware footprint
sample_1112,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5757616057240031,,w/o transport-aware footprint
sample_1126,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4906911798929486,,w/o transport-aware footprint
sample_1133,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7181543116490167,,w/o transport-aware footprint
sample_1135,3,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5636572867252533,,w/o transport-aware footprint
sample_1139,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3340487804878049,,w/o transport-aware footprint
sample_1167,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6051127231588641,,w/o transport-aware footprint
sample_1175,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6889916281394477,,w/o transport-aware footprint
sample_1185,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.3416788915923482,,w/o transport-aware footprint
sample_1211,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5086129553202943,,w/o transport-aware footprint
sample_1215,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4956556985465941,,w/o transport-aware footprint
sample_1230,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.343619590797965,,w/o transport-aware footprint
sample_1244,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.6958118187033849,,w/o transport-aware footprint
sample_1259,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5334115278208609,,w/o transport-aware footprint
sample_1262,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4820217096336499,,w/o transport-aware footprint
sample_1266,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.2838849528043667,,w/o transport-aware footprint
sample_1276,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6514687331050639,,w/o transport-aware footprint
sample_1285,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4971289202013723,,w/o transport-aware footprint
sample_1286,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6509486465975208,,w/o transport-aware footprint
sample_1288,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3997883784498721,,w/o transport-aware footprint
sample_1292,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6459986202138669,,w/o transport-aware footprint
sample_1319,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4171122994652406,,w/o transport-aware footprint
sample_1327,3,shallow,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.7105841421220659,,w/o transport-aware footprint
sample_1328,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.516104513064133,,w/o transport-aware footprint
sample_1366,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.234593656005563,,w/o transport-aware footprint
sample_1372,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.3523801489899998,,w/o transport-aware footprint
sample_1378,3,shallow,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4263633026441453,,w/o transport-aware footprint
sample_1384,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.3227857799570947,,w/o transport-aware footprint
sample_1389,2,medium,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.4058096415327565,,w/o transport-aware footprint
sample_1404,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6382289121738297,,w/o transport-aware footprint
sample_1429,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.5710847959865804,,w/o transport-aware footprint
sample_1432,2,medium,uniform,sphere,2,1,1,1,0,0,0,0.5,1.0,0.8259180104915484,,w/o transport-aware footprint
sample_1438,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4078480484241286,,w/o transport-aware footprint
sample_1455,2,shallow,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.4880869178473854,,w/o transport-aware footprint
sample_1470,3,medium,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.7309235509063552,,w/o transport-aware footprint
sample_1482,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6119575800485251,,w/o transport-aware footprint
sample_1486,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.7575575629213985,,w/o transport-aware footprint
sample_1513,3,shallow,uniform,ellipsoid+sphere,3,3,2,1,1,1,0,0.6666666666666666,0.6666666666666666,0.421633930242122,,w/o transport-aware footprint
sample_1516,3,deep,uniform,ellipsoid+sphere,3,3,2,1,1,0,0,0.6666666666666666,0.6666666666666666,0.7000472981897458,,w/o transport-aware footprint
sample_1529,2,medium,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.4541882838865662,,w/o transport-aware footprint
sample_1566,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2908433484341945,,w/o transport-aware footprint
sample_1572,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6128099313330853,,w/o transport-aware footprint
sample_1599,3,medium,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.2936879991771881,,w/o transport-aware footprint
sample_1620,2,medium,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.2272832103321033,,w/o transport-aware footprint
sample_1634,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3481997898959029,,w/o transport-aware footprint
sample_1635,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6562637732125226,,w/o transport-aware footprint
sample_1642,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5358509346788046,,w/o transport-aware footprint
sample_1643,3,shallow,uniform,ellipsoid+sphere,3,3,2,1,1,0,0,0.6666666666666666,0.6666666666666666,0.6166853215850987,,w/o transport-aware footprint
sample_1683,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4911437246963562,,w/o transport-aware footprint
sample_1686,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6095228480408785,,w/o transport-aware footprint
sample_1688,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5952608349580285,,w/o transport-aware footprint
sample_1697,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3607838389167845,,w/o transport-aware footprint
sample_1717,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4278983652898681,,w/o transport-aware footprint
sample_1718,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4144321917963394,,w/o transport-aware footprint
sample_1729,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6283765545747908,,w/o transport-aware footprint
sample_1731,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4641963141359319,,w/o transport-aware footprint
sample_1734,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5227767242224807,,w/o transport-aware footprint
sample_1741,3,deep,uniform,irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5203976455223615,,w/o transport-aware footprint
sample_1760,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5592217230666859,,w/o transport-aware footprint
sample_1765,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6701666286236019,,w/o transport-aware footprint
sample_1787,2,deep,uniform,sphere,2,2,1,1,1,0,0,0.5,0.5,0.7980015673981191,,w/o transport-aware footprint
sample_1809,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7202292506898748,,w/o transport-aware footprint
sample_1811,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4333384429801393,,w/o transport-aware footprint
sample_1812,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6714739861983406,,w/o transport-aware footprint
sample_1815,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.1728426841881168,,w/o transport-aware footprint
sample_1826,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.691364279737616,,w/o transport-aware footprint
sample_1837,2,shallow,uniform,irregular+sphere,2,3,2,0,1,0,0,1.0,0.6666666666666666,0.5507431467370982,,w/o transport-aware footprint
sample_1839,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6641522372707012,,w/o transport-aware footprint
sample_1843,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6842929886408148,,w/o transport-aware footprint
sample_1858,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6007976332231411,,w/o transport-aware footprint
sample_1863,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3997888845453125,,w/o transport-aware footprint
sample_1865,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6678649986836183,,w/o transport-aware footprint
sample_1869,3,deep,uniform,ellipsoid+irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.617631797426318,,w/o transport-aware footprint
sample_1881,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3186324399349294,,w/o transport-aware footprint
sample_1885,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3919836885412422,,w/o transport-aware footprint
sample_1893,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4834696054034838,,w/o transport-aware footprint
sample_1894,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.3300190395599746,,w/o transport-aware footprint
sample_1904,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5573092098931768,,w/o transport-aware footprint
sample_1927,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2648368305828545,,w/o transport-aware footprint
sample_1944,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5317504910808424,,w/o transport-aware footprint
sample_1989,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6989087076560012,,w/o transport-aware footprint
sample_1993,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5004226117288259,,w/o transport-aware footprint
sample_2021,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5725868491365695,,w/o transport-aware footprint
sample_2024,2,deep,uniform,irregular,2,1,1,1,0,1,0,0.5,1.0,0.3893307468477207,,w/o transport-aware footprint
sample_2044,2,medium,uniform,ellipsoid+sphere,2,3,2,0,1,0,0,1.0,0.6666666666666666,0.4612137971774805,,w/o transport-aware footprint
sample_2059,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6075046942123572,,w/o transport-aware footprint
sample_2067,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5632134918388546,,w/o transport-aware footprint
sample_2069,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4995215362798904,,w/o transport-aware footprint
sample_2070,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5885936353003466,,w/o transport-aware footprint
sample_2072,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6013114458113384,,w/o transport-aware footprint
sample_2077,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.48478916773797,,w/o transport-aware footprint
sample_2079,2,medium,uniform,ellipsoid+sphere,2,3,2,0,1,0,0,1.0,0.6666666666666666,0.3787300631632617,,w/o transport-aware footprint
sample_2086,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.8090337335620355,,w/o transport-aware footprint
sample_2087,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.3417369426718927,,w/o transport-aware footprint
sample_2111,2,medium,uniform,ellipsoid+sphere,2,1,1,1,0,0,0,0.5,1.0,0.7623343445633083,,w/o transport-aware footprint
sample_2119,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.667549673992536,,w/o transport-aware footprint
sample_2121,2,shallow,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.7330330535136593,,w/o transport-aware footprint
sample_2129,3,medium,uniform,ellipsoid+irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6509885033513394,,w/o transport-aware footprint
sample_2166,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3759111984267523,,w/o transport-aware footprint
sample_2167,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4296536000588365,,w/o transport-aware footprint
sample_2172,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.685963365657753,,w/o transport-aware footprint
sample_2175,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.2812846068660022,,w/o transport-aware footprint
sample_2196,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5233705753831003,,w/o transport-aware footprint
sample_2199,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7623138535705882,,w/o transport-aware footprint
sample_2202,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4241052494176897,,w/o transport-aware footprint
sample_2207,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5228526913015151,,w/o transport-aware footprint
sample_2208,3,medium,uniform,ellipsoid+irregular,3,3,2,1,1,1,0,0.6666666666666666,0.6666666666666666,0.2433000514524371,,w/o transport-aware footprint
sample_2209,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5339513325608343,,w/o transport-aware footprint
sample_2225,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6675348149856083,,w/o transport-aware footprint
sample_2234,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6794250402495245,,w/o transport-aware footprint
sample_2259,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6452154134729504,,w/o transport-aware footprint
sample_2263,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5545288495903304,,w/o transport-aware footprint
sample_2266,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3508134291029028,,w/o transport-aware footprint
sample_2270,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2258964207935621,,w/o transport-aware footprint
sample_2271,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.48767393477801,,w/o transport-aware footprint
sample_2281,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6297033681842474,,w/o transport-aware footprint
sample_2293,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8096652484546841,,w/o transport-aware footprint
sample_2299,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3744671303567422,,w/o transport-aware footprint
sample_2306,3,shallow,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4425478371894422,,w/o transport-aware footprint
sample_2323,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6286678335930692,,w/o transport-aware footprint
sample_2357,3,medium,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6173671206274496,,w/o transport-aware footprint
sample_2361,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.568191780696827,,w/o transport-aware footprint
sample_2372,3,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.347052373816353,,w/o transport-aware footprint
sample_2375,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5944495215595282,,w/o transport-aware footprint
sample_2378,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4702093625483136,,w/o transport-aware footprint
sample_2385,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.4603693007250829,,w/o transport-aware footprint
sample_2409,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3151379764412498,,w/o transport-aware footprint
sample_2413,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2953087301404717,,w/o transport-aware footprint
sample_2418,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.4907637888117385,,w/o transport-aware footprint
sample_2435,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4389957264957265,,w/o transport-aware footprint
sample_2440,2,deep,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.4785507611020254,,w/o transport-aware footprint
sample_2442,3,medium,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3374223862233708,,w/o transport-aware footprint
sample_2453,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7343164208947763,,w/o transport-aware footprint
sample_2472,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6871082461853915,,w/o transport-aware footprint
sample_2477,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5628233930295548,,w/o transport-aware footprint
sample_2478,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6184852295898562,,w/o transport-aware footprint
sample_2483,3,medium,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5591536852530776,,w/o transport-aware footprint
sample_2494,3,deep,uniform,irregular+sphere,1,1,1,0,0,0,0,1.0,1.0,0.4234034699150978,,w/o transport-aware footprint
sample_2505,3,medium,uniform,ellipsoid+sphere,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.2882816216501929,,w/o transport-aware footprint
sample_2533,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5181366230896705,,w/o transport-aware footprint
sample_2536,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4256136103086983,,w/o transport-aware footprint
sample_2584,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7901193997151933,,w/o transport-aware footprint
sample_2589,3,shallow,uniform,ellipsoid+sphere,3,3,2,1,1,1,0,0.6666666666666666,0.6666666666666666,0.4633566286748886,,w/o transport-aware footprint
sample_2600,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7039893617021277,,w/o transport-aware footprint
sample_2603,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8029861888764465,,w/o transport-aware footprint
sample_2614,3,medium,uniform,sphere,3,4,3,0,1,0,0,1.0,0.75,0.3981099328141731,,w/o transport-aware footprint
sample_2643,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8146485715794476,,w/o transport-aware footprint
sample_2650,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.268650009979992,,w/o transport-aware footprint
sample_2655,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.4890355132932272,,w/o transport-aware footprint
sample_2676,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4241853960060021,,w/o transport-aware footprint
sample_2682,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.6984413486766848,,w/o transport-aware footprint
sample_2684,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6702486984409788,,w/o transport-aware footprint
sample_2698,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6470515732661748,,w/o transport-aware footprint
sample_2702,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.522904904953526,,w/o transport-aware footprint
sample_2711,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5200415714149345,,w/o transport-aware footprint
sample_2719,1,shallow,uniform,ellipsoid,1,2,1,0,1,0,0,1.0,0.5,0.6719673965159022,,w/o transport-aware footprint
sample_2741,3,medium,uniform,ellipsoid+sphere,3,3,2,1,1,1,0,0.6666666666666666,0.6666666666666666,0.5472309523818502,,w/o transport-aware footprint
sample_2745,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6495044298399892,,w/o transport-aware footprint
sample_2747,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6047940474907013,,w/o transport-aware footprint
sample_2751,2,medium,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.5437706701826859,,w/o transport-aware footprint
sample_2759,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7359778044391122,,w/o transport-aware footprint
sample_2769,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4518718674398954,,w/o transport-aware footprint
sample_2771,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8344594594594594,,w/o transport-aware footprint
sample_2784,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5003248159376353,,w/o transport-aware footprint
sample_2799,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.6315970281315817,,w/o transport-aware footprint
sample_2804,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.626352028131629,,w/o transport-aware footprint
sample_2833,3,medium,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.422109591968778,,w/o transport-aware footprint
sample_2844,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6907570142864261,,w/o transport-aware footprint
sample_2850,3,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6564870367738845,,w/o transport-aware footprint
sample_2872,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5795475789867265,,w/o transport-aware footprint
sample_2873,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.2360133621730823,,w/o transport-aware footprint
sample_2874,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5180776504616754,,w/o transport-aware footprint
sample_2887,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.7505082839223751,,w/o transport-aware footprint
sample_2909,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.5364569829413338,,w/o transport-aware footprint
sample_2932,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6634648923561045,,w/o transport-aware footprint
sample_2934,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5822803627174075,,w/o transport-aware footprint
sample_2936,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.2263048016701461,,w/o transport-aware footprint
sample_2945,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5654791537363902,,w/o transport-aware footprint
sample_2948,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7381065452268277,,w/o transport-aware footprint
sample_2951,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3856079871903551,,w/o transport-aware footprint
sample_2956,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.486099488687261,,w/o transport-aware footprint
sample_2961,2,medium,uniform,irregular,2,2,1,1,1,1,0,0.5,0.5,0.3057009680889208,,w/o transport-aware footprint
sample_2977,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5182693302970707,,w/o transport-aware footprint
sample_2987,3,deep,uniform,ellipsoid+sphere,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.2148451036107838,,w/o transport-aware footprint
sample_2993,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4074382870590095,,w/o transport-aware footprint
sample_0002,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8115454807415234,,w/o query-canonical reliability
sample_0006,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7696585618210037,,w/o query-canonical reliability
sample_0022,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.3997031178413601,,w/o query-canonical reliability
sample_0032,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.81282302911351,,w/o query-canonical reliability
sample_0038,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6316083248055411,,w/o query-canonical reliability
sample_0079,2,medium,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.3383610635981962,,w/o query-canonical reliability
sample_0096,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6348714657814383,,w/o query-canonical reliability
sample_0100,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.2742971325040568,,w/o query-canonical reliability
sample_0108,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7313317440886541,,w/o query-canonical reliability
sample_0113,3,medium,uniform,ellipsoid,3,3,3,0,0,0,0,1.0,1.0,0.4311318937742743,,w/o query-canonical reliability
sample_0122,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5443078598645514,,w/o query-canonical reliability
sample_0128,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6801122928686084,,w/o query-canonical reliability
sample_0130,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4673788855080246,,w/o query-canonical reliability
sample_0158,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7506929724441546,,w/o query-canonical reliability
