sample_id,num_foci,depth_tier,source_type,shape_set,shape_class,has_sphere,has_ellipsoid,has_irregular,dice,iou,precision,recall,nrmse,psnr,ssim,cle,ple,cnr,flops_g,volume_error,assd,hd95,inference_time_ms,peak_gpu_memory_mb,pred_positive_count,gt_positive_count,method
sample_2676,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6130425155006571,0.4420052686202266,0.5729511589408391,0.6591666666670724,0.0367051027715206,28.705471355407145,0.9768892151120396,1.932789100900167,5.607138307550475,2.005557793505118,,0.1504761904761904,0.4515220686306225,1.6733200530681511,2507.796091998898,3297.53076171875,9664,8400,w/o transport-aware footprint
sample_2682,2,medium,uniform,irregular,irregular,0,0,1,0.8537019216750201,0.7447468837447241,0.8448574396861106,0.8627335415807964,0.0270113702863454,31.369067594940205,0.9845641556329014,0.2225307205804151,12.550697191789784,3.876323465422141,,0.021158719867979,0.1900068829265247,0.447213595499958,2498.5277830001,3297.53076171875,17326,16967,w/o transport-aware footprint
sample_2684,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.8350887317847829,0.71686896210071,0.8144770910729402,0.8567706791403537,0.0308488961309194,30.21520721221908,0.9853006397457474,1.4159959734450809,2.2,3.698542911913487,,0.0519272899520397,0.1951853281156285,0.6000000000000001,2343.6116999982914,3297.53076171875,17766,16889,w/o transport-aware footprint
sample_2698,2,deep,uniform,ellipsoid,ellipsoid,0,1,0,0.840651021953109,0.725106105125822,0.8669975462860434,0.8158585222503065,0.0277152210474014,31.14563297717803,0.9880460650992012,0.5705507367472739,4.8207883172775805,2.676074759795352,,0.0589840470193115,0.2161060963142546,0.66332495807108,2363.4639410011005,3297.53076171875,17932,19056,w/o transport-aware footprint
sample_2702,2,deep,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7037793667010175,0.5429472025223909,0.6016416346496654,0.8476870078743906,0.0236135181039571,32.53678628173022,0.991770004454557,3.115409960721611,11.009087155618309,3.660539667256269,,0.4089566929133858,0.2716499726870124,0.8246211251235323,2402.5267689994507,3297.53076171875,5726,4064,w/o transport-aware footprint
sample_2711,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7171590010833162,0.5590396640651975,0.6643163204427703,0.779134860051031,0.0407947227358818,27.78791966150152,0.9772887226506712,2.49000948827745,13.95994269329212,2.8571902573640395,,0.1728371501272264,0.3861549253678792,1.661324772583615,2408.977811001023,3297.53076171875,18437,15720,w/o transport-aware footprint
sample_2719,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.8034588190331533,0.6714844685780792,0.6954184584852007,0.9512443438914578,0.0273798983544111,31.251363361411293,0.9877639296493004,0.5339108664178681,2.60768096208106,4.9278393632937405,,0.3678733031674208,0.2784183982683371,0.8246211251235323,2290.64483899856,3297.53076171875,12092,8840,w/o transport-aware footprint
sample_2741,3,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6756445293208404,0.5101685644674506,0.6114786340070257,0.754855797528138,0.0378186032176017,28.445890372102,0.9793894719145392,1.268898712794232,3.6331804249169903,2.480423935976772,,0.2344761624484991,0.8239766048900335,3.989987468652001,2426.3654019996466,3297.53076171875,16779,13592,w/o transport-aware footprint
sample_2745,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.828331046005234,0.7069667956817,0.7609911193950651,0.908745744959533,0.0229435227811336,32.78679801548673,0.9914259286770732,1.4573713557177723,14.759403781996074,4.124468375471895,,0.1941607750720083,0.1776388612197037,0.5656854249492381,2495.7787709990957,3297.53076171875,9121,7638,w/o transport-aware footprint
sample_2747,2,shallow,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.737617554859037,0.5843059349394187,0.8613526127941235,0.644966764887518,0.0319769717752933,29.903254076140875,0.9890770311244084,1.4436773732050043,10.943491216243563,2.0238309234237284,,0.2512163365997396,0.3259058345556165,0.916515138991168,2512.48847900024,3297.53076171875,10927,14593,w/o transport-aware footprint
sample_2751,2,medium,uniform,sphere,sphere,1,0,0,0.7253515052187849,0.5690600257159308,0.5743067886903604,0.9841994382022656,0.0319617949426174,29.907376690018083,0.9847117485709508,0.2034495734815047,1.4142135623730951,8.115871285554245,,0.7137172284644194,0.3454205729396546,0.8,2462.5118110016047,3297.53076171875,14642,8544,w/o transport-aware footprint
sample_2759,1,medium,uniform,irregular,irregular,0,0,1,0.847948164146934,0.7360329958757136,0.7495227185950748,0.9761312779711824,0.0246020704507827,32.18056731990296,0.9927956564178656,0.0592554590073785,4.054626986542659,6.63632989663328,,0.3023371456986574,0.2132322721122377,0.6000000000000001,2348.5502780004026,3297.53076171875,13095,10055,w/o transport-aware footprint
sample_2769,3,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6280310378274809,0.4577589254156149,0.6949555351121627,0.5728640040447593,0.0355306826531887,28.98792908216896,0.985180921497526,0.7398077801020118,15.14199458459816,1.6904128772585478,,0.1756825075834175,0.4748430177803318,1.4553319044725634,2423.066902001665,3297.53076171875,13044,15824,w/o transport-aware footprint
sample_2771,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.9098258706467878,0.8345693097547788,0.851800429953488,0.9763347022587392,0.0257166549563407,31.79571021135316,0.9913623683503922,0.3248044102703247,3.9698866482558417,6.6933342207857205,,0.1462012320328542,0.149211686523994,0.447213595499958,2449.2606019994128,3297.53076171875,22328,19480,w/o transport-aware footprint
sample_2784,1,deep,uniform,sphere,sphere,1,0,0,0.6670034642034736,0.5003789929621002,0.5009757155252591,0.9976252158894696,0.0274202581495046,31.238568473806705,0.9885747279187012,0.2483994060929565,2.638181191654584,9.822061896621788,,0.9913644214162348,0.4546394048576852,1.077032961426901,2440.835957999297,3297.53076171875,9224,4632,w/o transport-aware footprint
sample_2799,3,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8203960682278764,0.6954843453221644,0.8002679075015509,0.8415628706999988,0.0299126766622066,30.48289405583496,0.9883964890096202,0.1884936554788967,18.149380154705007,2.63277691934737,,0.0516014234875444,0.2736125126446091,1.4,2474.243351000041,3297.53076171875,14184,13488,w/o transport-aware footprint
sample_2804,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7616254713030155,0.6150202976999196,0.973754686663131,0.6253869969043468,0.0276532564312219,31.16507434783275,0.9921934511026088,2.2897138361715634,3.736308338453881,2.2100415645409117,,0.3577571379428964,0.2750278228948677,0.6000000000000001,2506.9067450003786,3297.53076171875,7468,11628,w/o transport-aware footprint
sample_2833,3,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.6137013801758526,0.4426906089353104,0.4881437125752589,0.826216216216451,0.033802580088377,29.42100303497725,0.9834631163952304,1.4232666023000853,1.969771560359221,3.5625356229950285,,0.6925675675675675,0.7423968789405287,3.9648455203198014,2338.141013000495,3297.53076171875,12525,7400,w/o transport-aware footprint
sample_2844,2,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.8245283018868538,0.7014446227931149,0.8064935064936388,0.8433881343818131,0.0290462914854288,30.738185892055625,0.9868125521448616,0.8901391896324607,1.7204650534085255,3.3170698409266337,,0.045746962115797,0.2121161664638085,0.5656854249492381,2383.0112560008274,3297.53076171875,14630,13990,w/o transport-aware footprint
sample_2850,3,deep,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.7823287158368196,0.642479399827966,0.7652343750001146,0.8002042379372989,0.0345413275063037,29.23321955636426,0.9815952028349534,1.0235575791406004,10.59245014149229,3.039413625803911,,0.0456982384477916,0.271825574926597,0.7211102550927979,2421.7912320000323,3297.53076171875,20480,19585,w/o transport-aware footprint
sample_2872,1,medium,uniform,irregular,irregular,0,0,1,0.7338580813163675,0.5796017575024963,0.582652006390769,0.991048593350398,0.0287332665175199,30.8323003717654,0.9926324577322456,0.3203733565069565,3.6932370625238775,9.482051116086186,,0.7009271099744245,0.3669113543701192,0.894427190999916,2425.0966440013144,3297.53076171875,10641,6256,w/o transport-aware footprint
sample_2873,2,shallow,uniform,irregular,irregular,0,0,1,0.440635389730742,0.2825736757326991,0.2841082317079991,0.9812438302073668,0.0336988270282745,29.44770452655481,0.9853920920071928,4.042585721655519,2.08806130178211,8.565999574932693,,2.453767686739059,0.6666222125095682,1.2328828005937955,2507.338830999288,3297.53076171875,10496,3039,w/o transport-aware footprint
sample_2874,1,medium,uniform,irregular,irregular,0,0,1,0.6825943569075247,0.5181352915003136,0.5181352915003136,1.0,0.0279863011091947,31.061089909837385,0.9933922172664394,0.2414220741527137,3.944616584663205,15.644364710261698,,0.929997852694868,0.400335948041822,0.8246211251235323,2549.579309999899,3297.53076171875,8988,4657,w/o transport-aware footprint
sample_2887,2,shallow,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.8623029335462327,0.7579372039994046,0.8926763764074513,0.8339283991123063,0.0301086865365505,30.42616376788674,0.9864064508635976,2.3051834020648947,2.80713376952364,3.260878550915387,,0.065811058573772,0.1799212775249778,0.4898979485566356,2655.0870110004325,3297.53076171875,19362,20726,w/o transport-aware footprint
sample_2909,2,deep,uniform,irregular,irregular,0,0,1,0.6958857627598625,0.533607979184904,0.8912361178175451,0.5707769617319015,0.0398458316922187,27.992342351348967,0.9815509971021632,0.6914808331173729,5.517245689653489,1.9171111682233752,,0.3595670660997294,0.4594490481395739,1.0954451150103324,2443.647791998956,3297.53076171875,16568,25870,w/o transport-aware footprint
sample_2932,2,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.841539900897522,0.726429767887218,0.8879707495430436,0.7997233930454427,0.0324870012700557,29.765806948165533,0.9896800648926576,4.764213381888236,21.708063018150654,2.673569950368764,,0.0993809272918861,0.1962000341125735,0.66332495807108,2416.110808000667,3297.53076171875,13675,15184,w/o transport-aware footprint
sample_2934,1,deep,uniform,irregular,irregular,0,0,1,0.7360015031944119,0.5822803627177179,0.9956786985256793,0.5837555886739316,0.0330230817198753,29.62364742793349,0.9930568988547094,0.1015106053051943,4.089009660052175,1.5519351639885686,,0.4137108792846498,0.3767555679031087,0.66332495807108,2361.0360490001767,3297.53076171875,7868,13420,w/o transport-aware footprint
sample_2936,1,deep,uniform,ellipsoid,ellipsoid,0,1,0,0.3691469436409252,0.2263520567976337,0.2263520567976337,1.0,0.0360879190266132,28.852762772199583,0.9894384705135796,0.2267853166418941,2.3409399821439254,21.321039919079155,,3.4178966789667897,0.8993421308945232,1.61245154965971,2331.328960999599,3297.53076171875,9578,2168,w/o transport-aware footprint
sample_2945,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7287555523194286,0.5732615419869707,0.6069132807767047,0.9118075801750878,0.0252610817551612,31.950961693629445,0.9880045799946954,1.1439827925913253,19.614280511912742,4.815252368246573,,0.502368804664723,0.2538413732690945,0.8246211251235323,2388.526295999327,3297.53076171875,8245,5488,w/o transport-aware footprint
sample_2948,2,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8280049680298873,0.706491875343664,0.7284500202349425,0.9590792838875116,0.0252585913985967,31.95181733246634,0.989144671702304,0.3387523197160438,19.44222209522358,6.205345055962542,,0.3166027280477408,0.1894832182274344,0.5656854249492381,2374.193981999269,3297.53076171875,12355,9384,w/o transport-aware footprint
sample_2951,1,shallow,uniform,irregular,irregular,0,0,1,0.5565903065736139,0.3856079871909337,0.386080724255577,0.9968346725103558,0.0339256078004837,29.389446414620625,0.9909886106242244,0.2312017945293607,3.649657518178932,14.635385194554516,,1.5819332846359873,0.6234664176976684,1.077032961426901,2482.903492998957,3297.53076171875,10604,4107,w/o transport-aware footprint
sample_2956,2,deep,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6656901258408245,0.4989021956092825,0.5044399596372305,0.978469367782387,0.0294825546443462,30.608698052861023,0.9871134007522002,0.1984286116157153,18.128430709799456,6.91210504957308,,0.9397142297905656,0.3647694544713168,0.894427190999916,2437.4642580005457,3297.53076171875,9910,5109,w/o transport-aware footprint
sample_2961,2,medium,uniform,irregular,irregular,0,0,1,0.62350722815856,0.4529680365300372,0.5952340133725396,0.6546003016594507,0.0387747026979923,28.22903023921082,0.9817598821050822,0.8451770246813021,7.370210309075312,2.201514859289259,,0.09973604826546,0.5125427738347386,1.7204650534085255,2330.6120580000425,3297.53076171875,11666,10608,w/o transport-aware footprint
sample_2977,1,medium,uniform,irregular,irregular,0,0,1,0.6826208495263636,0.5181658213440449,0.8503482249025813,0.5701594533034507,0.0308485198765993,30.215313547048595,0.9941883381170205,0.6223097749276674,2.9529646120466806,1.38399234132294,,0.329498861047836,0.4026527125813267,0.8717797887081349,2322.1624060006434,3297.53076171875,5887,8780,w/o transport-aware footprint
sample_2987,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.5258631921826163,0.3567261799544182,0.4199209266841784,0.7032992565059208,0.0394699536263942,28.074667893130503,0.9880710872765024,0.9198083257725216,1.0954451150103324,2.3033698038587183,,0.6748373605947955,0.5534290393769767,1.6733200530681511,2255.305341001076,3297.53076171875,14417,8608,w/o transport-aware footprint
sample_2993,3,deep,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.6732004612091611,0.5073867163255695,0.5357891976930154,0.90540540540551,0.0361812636256217,28.830325673903,0.979511088838088,0.2026206997645082,15.444092721814382,4.3422833324014265,,0.689853788214444,0.3716513278197934,1.1661903789690602,2497.243157000412,3297.53076171875,15256,9028,w/o transport-aware footprint
sample_0002,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.8959703075292174,0.8115454807417044,0.9300968736240312,0.8642594108021029,0.0200193952769041,33.970980734049554,0.9935233609060972,0.1986029318053813,3.104834939252005,3.6315077718227977,,0.070785597381342,0.1304652355881805,0.4,6313.754983999388,3699.17236328125,9084,9776,w/o query-canonical reliability
sample_0006,1,deep,uniform,sphere,sphere,1,0,0,0.8699020611022732,0.769758116673432,0.9192153228299056,0.8256104328526281,0.0179372802376747,34.924868276054056,0.9954773986134204,0.2003224631041298,3.0789608636681307,3.0267153860930645,,0.1018312985571587,0.1466001516935909,0.4,3279.6145559987053,3699.17236328125,6474,7208,w/o query-canonical reliability
sample_0022,2,shallow,uniform,irregular,irregular,0,0,1,0.5846647264954655,0.4130927402438832,0.4203604065253903,0.9598283931358038,0.0343090742826461,29.29181939281961,0.9867448809104652,1.077180262560654,14.142135623730953,6.117008590369068,,1.2833463338533542,0.4736976322838304,1.0,3315.4111670010025,3699.17236328125,11709,5128,w/o query-canonical reliability
sample_0032,1,shallow,uniform,irregular,irregular,0,0,1,0.8967085318319992,0.8127576054957064,0.9736656477780596,0.8310254866547387,0.0235406700521707,32.563623004431626,0.9937489016057712,0.1951501837084793,4.054626986542659,2.9964232424036146,,0.146498093517961,0.1427264997236662,0.4,3267.446942998504,3699.17236328125,12759,14949,w/o query-canonical reliability
sample_0038,2,deep,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.838874872914923,0.7224672460761951,0.7914594287339837,0.8923335736602641,0.0252230130136013,31.964060609019,0.9881033394288165,0.5692891745854286,17.204650534085253,3.877555098923441,,0.1274533365376912,0.2051703363791773,0.6000000000000001,3363.278154,3699.17236328125,14074,12483,w/o query-canonical reliability
sample_0079,2,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.6679986454454223,0.5014999745769556,0.5119381293472895,0.9609314107560786,0.0393252745270729,28.10656476539153,0.9830452285693796,0.5313373127850974,6.082762530298219,6.265441271800102,,0.877045985970382,0.4305953227961717,1.4366465803947903,3536.1673649968,3699.17236328125,19266,10264,w/o query-canonical reliability
sample_0096,2,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.774884419330709,0.6324990323831554,0.6359037551075712,0.9916059870550248,0.0328001230955123,29.682490305530163,0.9848348237880116,1.393254917665426,2.383275057562597,7.485833668964785,,0.5593648867313916,0.2860177428290944,0.8246211251235323,3619.017085999076,3699.17236328125,15419,9888,w/o query-canonical reliability
sample_0100,2,shallow,uniform,sphere,sphere,1,0,0,0.4324324324330459,0.275862068966516,0.275862068966516,1.0,0.0289823003113269,30.757343248991024,0.9918226694149892,0.4421202488540186,1.6733200530681511,16.07850053955687,,2.625,0.5739006223444862,1.0,3341.986995001207,3699.17236328125,7250,2000,w/o query-canonical reliability
sample_0108,1,deep,uniform,ellipsoid,ellipsoid,0,1,0,0.8448198868711504,0.7313317440888272,0.7595690578160067,0.9516264252180152,0.0270780511200428,31.34765185317185,0.989656687902466,0.2229692782070135,2.218107301281884,5.148630401946412,,0.2528504359490275,0.2311446105607953,0.6000000000000001,3387.829466999392,3699.17236328125,14944,11928,w/o query-canonical reliability
sample_0113,3,medium,uniform,ellipsoid,ellipsoid,0,1,0,0.5768447051561736,0.4053280111077704,0.420848725110892,0.9166012558871338,0.0334864743053913,29.50261136009272,0.9822191452767975,2.349044394268959,1.5362291495737217,4.412563621468811,,1.1779827315541602,0.4444882679065317,1.0,3412.893078999332,3699.17236328125,11099,5096,w/o query-canonical reliability
sample_0122,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.6573146292586663,0.4895522388063014,0.6466655237445168,0.6683203401845602,0.032096441835165,29.870862115513688,0.9877193599233672,0.6198213726779556,4.8373546489791295,2.14908591966515,,0.0334868887313961,0.3822800802935609,1.077032961426901,3304.027934002079,3699.17236328125,11666,11288,w/o query-canonical reliability
sample_0128,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8087059048469428,0.6788465653757335,0.8575386902751521,0.7651350699470785,0.0320167541503906,29.89245454318981,0.985166757112944,1.4855955621744148,10.647065323364933,2.5329044809528654,,0.1077544621321755,0.2133070624452754,0.6000000000000001,3339.9406819989963,3699.17236328125,14797,16584,w/o query-canonical reliability
sample_0130,2,shallow,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8681069467654166,0.7669513866922207,0.9169188098841188,0.8242293744335627,0.0191054474562406,34.37685603083455,0.9948960840219137,0.3478640953579376,3.82099463490856,2.7669764907706837,,0.1010879419764279,0.1591082228657854,0.5656854249492381,3359.482047999336,3699.17236328125,7932,8824,w/o query-canonical reliability
sample_0158,1,medium,uniform,irregular,irregular,0,0,1,0.8575952314428075,0.7506929724445611,0.7895729720463222,0.938442723196212,0.016591403633356,35.602337934605,0.9970339894774108,0.1056413807652887,2.918903903865285,4.642641159214116,,0.1885446392172849,0.1505565517683865,0.447213595499958,3229.9870120004925,3699.17236328125,5831,4906,w/o query-canonical reliability
sample_0163,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7018276762403505,0.5406275140791774,0.6184221534346035,0.8112379280072308,0.0302979163825511,30.37174495025817,0.9872092059443548,1.0883280404740443,20.33617466486753,3.1879164067154244,,0.3117866549604917,0.3127349613803781,0.7483314773547883,3213.617342997168,3699.17236328125,11953,9112,w/o query-canonical reliability
sample_0180,1,medium,uniform,sphere,sphere,1,0,0,0.5442339251085004,0.3738470998161776,0.3738470998161776,1.0,0.0325617417693138,29.7458470372605,0.9902183122156945,0.2957501887444806,1.148912529307606,17.65215038691523,,1.674890350877193,0.6463811400442968,1.2806248474865698,3202.964759999304,3699.17236328125,9758,3648,w/o query-canonical reliability
sample_0187,3,medium,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7325109337308572,0.5779228817232228,0.9809843988023424,0.5844704556836553,0.0438197068870067,27.16661047603185,0.9840307285999356,2.244914441903827,11.497825881443848,1.6670508125321035,,0.4042000500751126,0.4131845870914345,1.0,3276.108452999324,3699.17236328125,19037,31952,w/o query-canonical reliability
sample_0189,3,shallow,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.764012316319182,0.6181391015515785,0.6690048224464407,0.8904709108946196,0.0394679270684719,28.07511373770721,0.9753306793737272,0.6070207049027759,2.734958866235469,3.735067241523757,,0.3310381046857676,0.3725453975863819,1.2328828005937953,3328.445603998261,3699.17236328125,22810,17137,w/o query-canonical reliability
sample_0192,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.5861140494280286,0.4145412500854148,0.4407723459651136,0.8744619799140969,0.0357286222279071,28.939674949555812,0.98464877227141,0.6738330393293163,1.7204650534085255,4.000392115073676,,0.9839311334289812,0.4122275080926166,1.0,3500.6461640005,3699.17236328125,13828,6970,w/o query-canonical reliability
sample_0207,2,medium,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7521275882866206,0.6027279561810747,0.9427971440571667,0.6256061535033579,0.0346038453280925,29.217513240752623,0.9892505163766996,0.316413663951307,7.681145747868609,1.869873723101182,,0.3364360960927484,0.5199049477930104,1.077032961426901,3418.5143760005303,3699.17236328125,11905,17941,w/o query-canonical reliability
sample_0234,3,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.5447030179494113,0.3742899385266716,0.5271232876717511,0.5634957825684588,0.0381243154406547,28.37595912791248,0.9805511695467642,1.9639897357311,9.579144011862438,1.7110101906723223,,0.0690018744142455,0.7387862264152081,2.973213749463701,3406.423549000465,3699.17236328125,9125,8536,w/o query-canonical reliability
sample_0240,2,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.8328352835284131,0.7135541982850802,0.940707604717413,0.7471576227391814,0.0293776988983154,30.639644453564216,0.9921386453654768,1.9152869295181592,15.69458505345076,2.4573517348327063,,0.2057493540051679,0.2050378642497276,0.6000000000000001,3415.562966001744,3699.17236328125,12295,15480,w/o query-canonical reliability
sample_0248,3,deep,uniform,irregular,irregular,0,0,1,0.7934274452287575,0.657587844254641,0.93719885225492,0.6878998609180657,0.0333062894642353,29.549474446949876,0.986485506812,1.3590332116736703,18.5137786526684,1.9751781533225456,,0.2660043711504073,0.284865211816065,0.7483314773547883,3342.102638001961,3699.17236328125,18471,25165,w/o query-canonical reliability
sample_0260,3,medium,uniform,sphere,sphere,1,0,0,0.6783367948121569,0.5132448207302205,0.6338217821785078,0.7295769511308081,0.0310068186372518,30.170855602283183,0.984999671023303,0.6413582680730554,8.513518661517105,2.422941681253133,,0.1510758570386579,0.3845182615923512,0.9797958971132712,3296.0038980018,3699.17236328125,12625,10968,w/o query-canonical reliability
sample_0276,2,shallow,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7821839748809267,0.642284186402175,0.8730529595017225,0.7084474404890367,0.0236365050077438,32.52833513823877,0.9930031715598528,0.594000784166929,10.32666451474047,2.3358583991512947,,0.1885401306088055,0.2270429476538092,0.66332495807108,3338.9322319999337,3699.17236328125,7704,9494,w/o query-canonical reliability
sample_0280,1,shallow,uniform,irregular,irregular,0,0,1,0.2103940267618759,0.1175644415076688,0.1175644415076688,1.0,0.0441730730235576,27.096847865050258,0.9864872807093518,0.697647814731827,1.1661903789690602,19.90306489649141,,7.50597329585383,1.3606986972643789,2.23606797749979,3348.976839999523,3699.17236328125,12104,1423,w/o query-canonical reliability
sample_0290,3,medium,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6128868989684202,0.4418434938815303,0.9555663469710384,0.4511118752868803,0.0403422191739082,27.88480457882024,0.9863874196048468,1.4800333176571328,2.2715633383201097,1.4194158891497677,,0.5279115084823476,0.4788405941631446,1.7088007490635064,3319.399649000843,3699.17236328125,8237,17448,w/o query-canonical reliability
sample_0297,1,shallow,uniform,irregular,irregular,0,0,1,0.8040375127114594,0.6722932543933537,0.9769357495881597,0.6831360000002028,0.0312321409583091,30.10796450978185,0.9924792177069094,0.3076144700765466,2.7202941017470885,2.0201820570322173,,0.300736,0.2956163867190062,0.7483314773547883,3298.1686019993504,3699.17236328125,10926,15625,w/o query-canonical reliability
sample_0300,3,shallow,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6429837280491207,0.4738216787371044,0.4797163291066291,0.9747221883014108,0.0396047756075859,28.045048446079885,0.9805100357731444,0.7231301460956114,9.635351576356724,7.152563326720105,,1.0318720234460863,0.4003340771129067,0.916515138991168,3260.655411002517,3699.17236328125,16639,8189,w/o query-canonical reliability
sample_0308,2,deep,uniform,irregular,irregular,0,0,1,0.8025472668302339,0.6702120631567218,0.7206279301039064,0.9054801856480672,0.0289703924208879,30.760912382557773,0.9882367496693808,0.7222899996827211,16.31441080762649,4.191273443535039,,0.2565155301677972,0.2308220410611856,0.7483314773547883,3340.5619229997683,3699.17236328125,14078,11204,w/o query-canonical reliability
sample_0322,2,deep,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.6479301948053139,0.4792135674623647,0.5104172217192356,0.8868623275623675,0.041607029736042,27.616666181660555,0.986405548260562,0.1925927844805651,3.1874754901018454,3.2765847261829064,,0.7375243033052495,0.4932734420642736,1.1489125293076057,3366.76637599885,3699.17236328125,18767,10801,w/o query-canonical reliability
sample_0328,1,medium,uniform,irregular,irregular,0,0,1,0.8556784799050843,0.7477605418399084,0.875879718490242,0.8363880742915,0.0201625507324934,33.90909050739873,0.9959567203797332,0.1954508583242122,2.4166091947189146,2.9072971035917488,,0.0450879765395894,0.1726167459299644,0.5656854249492381,3316.938371001015,3699.17236328125,7815,8184,w/o query-canonical reliability
sample_0335,1,shallow,uniform,ellipsoid,ellipsoid,0,1,0,0.8563380281691586,0.7487684729068459,0.7519434628979648,0.9943925233644992,0.0158299226313829,36.01042383166015,0.9958388467139876,0.1583490760462496,0.7211102550927979,9.229042273512514,,0.322429906542056,0.1499049684828738,0.4,3332.478478001576,3699.17236328125,5660,4280,w/o query-canonical reliability
sample_0347,2,deep,uniform,ellipsoid+irregular,mixed_two_shape,0,1,1,0.6429213887393029,0.473753976670899,0.5446510210308676,0.7844600526782606,0.0250692646950483,32.01716732759513,0.9917219922545416,0.8504417404142125,3.212475680841802,2.699640015309086,,0.4402985074626865,0.3353300829085418,1.0,3237.0701729996654,3699.17236328125,6562,4556,w/o query-canonical reliability
sample_0350,3,shallow,uniform,sphere,sphere,1,0,0,0.5387975095255656,0.3687356906647561,0.4489701099590383,0.6735594795546618,0.027210596948862,31.305238817569165,0.989166044837206,4.052564743499218,23.469980826579302,2.273178191255586,,0.5002323420074349,0.4757225811256674,1.345347089031169,3226.672105000034,3699.17236328125,6457,4304,w/o query-canonical reliability
sample_0378,2,deep,uniform,ellipsoid+sphere,mixed_two_shape,1,1,0,0.7278039585298173,0.5720847532971017,0.8339092872571987,0.6456521739133397,0.0239605326205492,32.41007037076234,0.9890187508279424,0.3780453162777591,2.95296461204668,1.957719489866608,,0.225752508361204,0.3289163312223959,1.019803902718557,3259.7848400000657,3699.17236328125,9260,11960,w/o query-canonical reliability
sample_0382,2,shallow,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.7058410188847555,0.5454051852863507,0.5504863679962317,0.983357807146394,0.0244049467146396,32.25044278459264,0.9929488429943656,1.102764323579019,2.569046515733026,7.403798853865657,,0.7863436123348018,0.2805554863312514,0.7483314773547883,3303.2699930008675,3699.17236328125,7299,4086,w/o query-canonical reliability
sample_0386,3,deep,uniform,irregular+sphere,mixed_two_shape,1,0,1,0.5962325298766068,0.4247373888956338,0.4913534085601312,0.7580346106306571,0.0411868281662464,27.704832726392496,0.9835951371778822,0.2374975976242639,1.5362291495737217,2.565540719306072,,0.5427482488669139,0.4274611794545926,1.4142135623730951,3311.2203829987266,3699.17236328125,14977,9708,w/o query-canonical reliability
sample_0396,3,deep,uniform,ellipsoid,ellipsoid,0,1,0,0.6854886475815655,0.5214779212979745,0.6787082649154127,0.6924058710915025,0.031578566879034,30.01215154741828,0.985313341094051,0.639348212678412,20.99619013059274,1.6254188644461545,,0.0201818761965539,0.6225592378521252,3.3823069050575527,3413.295279999147,3699.17236328125,12789,12536,w/o query-canonical reliability
